# wavelength normalized_flux flux
3798.9253653490 0.0619915193 192024084480.0
3798.9313637908 0.0796478143 197743214592.0
3798.9373622327 0.0929770000 201131491328.0
3798.9433606745 0.1013427050 203079188480.0
3798.9493591163 0.1058283675 204115836928.0
3798.9553575581 0.1080368260 204854607872.0
3798.9613559999 0.1092029380 205883604992.0
3798.9673544418 0.1099783484 207416623104.0
3798.9733528836 0.1106006503 209152163840.0
3798.9793513254 0.1111131905 210484740096.0
3798.9853497672 0.1115050924 211061587968.0
3798.9913482090 0.1117704497 211148423168.0
3798.9973466509 0.1119172554 211334529024.0
3799.0033450927 0.1119565726 211613663232.0
3799.0093435345 0.1118946505 211579797504.0
3799.0153419763 0.1117357689 211207782400.0
3799.0213404181 0.1114893960 210685919232.0
3799.0273388600 0.1111708701 209809145856.0
3799.0333373018 0.1107889139 208855875584.0
3799.0393357436 0.1103164180 208397352960.0
3799.0453341854 0.1096361607 207681568768.0
3799.0513326272 0.1084511932 206827110400.0
3799.0573310690 0.1061894874 205818216448.0
3799.0633295109 0.1020414124 204166987776.0
3799.0693279527 0.0953499362 201253421056.0
3799.0753263945 0.0863794191 193352073216.0
3799.0813248363 0.0769470806 151024091136.0
3799.0873232781 0.0700568109 68985110528.0
3799.0933217199 0.0683035885 54044696576.0
3799.0993201617 0.0721380439 117395447808.0
3799.1053186036 0.0795434564 179575865344.0
3799.1113170454 0.0874365791 190399217664.0
3799.1173154872 0.0934952778 190807506944.0
3799.1233139290 0.0969791796 189621125120.0
3799.1293123708 0.0983353052 188289630208.0
3799.1353108126 0.0983714181 186912849920.0
3799.1413092544 0.0977056650 185181454336.0
3799.1473076963 0.0966199608 183167156224.0
3799.1533061381 0.0951139454 181032599552.0
3799.1593045799 0.0930063343 178746966016.0
3799.1653030217 0.0900915473 176192684032.0
3799.1713014635 0.0863903722 172380487680.0
3799.1772999053 0.0823828824 160422477824.0
3799.1832983471 0.0789616519 132685111296.0
3799.1892967889 0.0769802474 119391944704.0
3799.1952952307 0.0766850667 137977937920.0
3799.2012936725 0.0775353510 155014856704.0
3799.2072921144 0.0785800924 156423274496.0
3799.2132905562 0.0790249594 153998295040.0
3799.2192889980 0.0785212750 151385604096.0
3799.2252874398 0.0770859544 148483883008.0
3799.2312858816 0.0749003768 144337764352.0
3799.2372843234 0.0722153617 138976739328.0
3799.2432827652 0.0693675101 131347963904.0
3799.2492812070 0.0667726965 120798658560.0
3799.2552796488 0.0648061129 113886257152.0
3799.2612780906 0.0636235340 114557108224.0
3799.2672765324 0.0630705457 119036461056.0
3799.2732749742 0.0627657765 121719283712.0
3799.2792734160 0.0622918189 121060229120.0
3799.2852718578 0.0613471824 118513549312.0
3799.2912702997 0.0597779900 115376775168.0
3799.2972687415 0.0575227471 111973736448.0
3799.3032671833 0.0545362055 107501281280.0
3799.3092656251 0.0507142113 98828886016.0
3799.3152640669 0.0458463085 87553368064.0
3799.3212625087 0.0397079417 84777345024.0
3799.3272609505 0.0323806367 82402066432.0
3799.3332593923 0.0246236684 44903059456.0
3799.3392578341 0.0178911865 6841198080.0
3799.3452562759 0.0137906177 1811170304.0
3799.3512547177 0.0132758748 1988897792.0
3799.3572531595 0.0161183926 8682237952.0
3799.3632516013 0.0209952154 47125823488.0
3799.3692500431 0.0261303832 69096964096.0
3799.3752484849 0.0300930880 69688418304.0
3799.3812469267 0.0322738375 67686453248.0
3799.3872453685 0.0328264814 64938614784.0
3799.3932438103 0.0322716795 62002884608.0
3799.3992422521 0.0311196628 59105705984.0
3799.4052406939 0.0297043274 56183726080.0
3799.4112391357 0.0281923666 53248741376.0
3799.4172375775 0.0266518788 50305646592.0
3799.4232360193 0.0251083091 47349129216.0
3799.4292344611 0.0235729064 44427685888.0
3799.4352329029 0.0220530239 41519697920.0
3799.4412313447 0.0205544541 38659063808.0
3799.4472297865 0.0190813339 35876028416.0
3799.4532282283 0.0176359637 33167149056.0
