# wavelength normalized_flux flux
3798.9253653490 0.0421481218 91737702400.0
3798.9313637908 0.0542797343 95432294400.0
3798.9373622327 0.0635263472 97654390784.0
3798.9433606745 0.0694248146 98949890048.0
3798.9493591163 0.0726812177 99678158848.0
3798.9553575581 0.0743686788 100195901440.0
3798.9613559999 0.0753234885 100885848064.0
3798.9673544418 0.0759901715 101858672640.0
3798.9733528836 0.0765303531 102901448704.0
3798.9793513254 0.0769721914 103674642432.0
3798.9853497672 0.0773084281 104010997760.0
3798.9913482090 0.0775379776 104063139840.0
3798.9973466509 0.0776706524 104191549440.0
3799.0033450927 0.0777176090 104380153856.0
3799.0093435345 0.0776848674 104377327616.0
3799.0153419763 0.0775751825 104171511808.0
3799.0213404181 0.0773929074 103896170496.0
3799.0273388600 0.0771444374 103501971456.0
3799.0333373018 0.0768300817 103018921984.0
3799.0393357436 0.0764235909 102634553344.0
3799.0453341854 0.0758307029 102114017280.0
3799.0513326272 0.0748192969 101588672512.0
3799.0573310690 0.0729482358 100928716800.0
3799.0633295109 0.0696038147 99835887616.0
3799.0693279527 0.0643058887 97893842944.0
3799.0753263945 0.0572906745 92918464512.0
3799.0813248363 0.0499730752 68998905856.0
3799.0873232781 0.0446501634 25729986560.0
3799.0933217199 0.0432903625 18742618112.0
3799.0993201617 0.0462314900 50671902720.0
3799.1053186036 0.0519410697 85080940544.0
3799.1113170454 0.0580678958 91658420224.0
3799.1173154872 0.0628214450 92225183744.0
3799.1233139290 0.0656057586 91716894720.0
3799.1293123708 0.0667378769 91071496192.0
3799.1353108126 0.0668273607 90372145152.0
3799.1413092544 0.0663539370 89421651968.0
3799.1473076963 0.0655503454 88324546560.0
3799.1533061381 0.0644419030 87142481920.0
3799.1593045799 0.0629221849 85860188160.0
3799.1653030217 0.0608616947 84445036544.0
3799.1713014635 0.0582762638 82497363968.0
3799.1772999053 0.0554842517 76893634560.0
3799.1832983471 0.0530785253 63463563264.0
3799.1892967889 0.0516272609 56724721664.0
3799.1952952307 0.0512948296 65764483072.0
3799.2012936725 0.0517223859 73503793152.0
3799.2072921144 0.0522824823 73874481152.0
3799.2132905562 0.0524600735 72547254272.0
3799.2192889980 0.0520437278 71046807552.0
3799.2252874398 0.0510653069 69530165248.0
3799.2312858816 0.0496549998 67686084608.0
3799.2372843234 0.0479659600 65321619456.0
3799.2432827652 0.0461778164 62073884672.0
3799.2492812070 0.0444986879 57826254848.0
3799.2552796488 0.0431104174 54881202176.0
3799.2612780906 0.0420838017 54673772544.0
3799.2672765324 0.0413386100 55614754816.0
3799.2732749742 0.0406886434 55714017280.0
3799.2792734160 0.0399343931 54714097664.0
3799.2852718578 0.0389305444 53134139392.0
3799.2912702997 0.0375941591 51370852352.0
3799.2972687415 0.0358765737 49555914752.0
3799.3032671833 0.0337317486 47272706048.0
3799.3092656251 0.0310856896 43130699776.0
3799.3152640669 0.0278175439 37648633856.0
3799.3212625087 0.0238161159 36022452224.0
3799.3272609505 0.0191622397 34374246400.0
3799.3332593923 0.0143327795 17737719808.0
3799.3392578341 0.0101939430 1998027776.0
3799.3452562759 0.0076775526 350338688.0
3799.3512547177 0.0073196165 400089888.0
3799.3572531595 0.0089680715 2675239168.0
3799.3632516013 0.0118399988 18706567168.0
3799.3692500431 0.0148884409 28160727040.0
3799.3752484849 0.0172611253 28632023040.0
3799.3812469267 0.0185817099 27877634048.0
3799.3872453685 0.0189252056 26759800832.0
3799.3932438103 0.0185920003 25465008128.0
3799.3992422521 0.0178860000 24150028288.0
3799.4052406939 0.0170123666 22856308736.0
