# wavelength normalized_flux flux
3798.9253653490 0.0806570996 19884192825344.0
3798.9313637908 0.1032801121 20247419551744.0
3798.9373622327 0.1200990900 20382729895936.0
3798.9433606745 0.1303521580 20466286723072.0
3798.9493591163 0.1355133847 20515410411520.0
3798.9553575581 0.1377000395 20533754200064.0
3798.9613559999 0.1385317489 20533060042752.0
3798.9673544418 0.1388821772 20535647928320.0
3798.9733528836 0.1391081194 20561954603008.0
3798.9793513254 0.1393115862 20614333071360.0
3798.9853497672 0.1394900582 20673877508096.0
3798.9913482090 0.1396032725 20714165895168.0
3798.9973466509 0.1396017351 20720113418240.0
3799.0033450927 0.1394386912 20697705349120.0
3799.0093435345 0.1390796678 20669672718336.0
3799.0153419763 0.1385223232 20631095607296.0
3799.0213404181 0.1378225757 20490160701440.0
3799.0273388600 0.1370987104 20198281183232.0
3799.0333373018 0.1364886339 19981272088576.0
3799.0393357436 0.1360780757 20011936645120.0
3799.0453341854 0.1358544108 20107484987392.0
3799.0513326272 0.1357227282 20138839506944.0
3799.0573310690 0.1355658798 20135760887808.0
3799.0633295109 0.1353006669 20100067360768.0
3799.0693279527 0.1349004842 20020568522752.0
3799.0753263945 0.1343864912 19913898983424.0
3799.0813248363 0.1338023149 19797936963584.0
3799.0873232781 0.1331847098 19685634473984.0
3799.0933217199 0.1325406254 19611042971648.0
3799.0993201617 0.1318416109 19565889191936.0
3799.1053186036 0.1310405523 19483141865472.0
3799.1113170454 0.1301020574 19337404481536.0
3799.1173154872 0.1290277386 19146607689728.0
3799.1233139290 0.1278610347 18931733495808.0
3799.1293123708 0.1266685361 18714701332480.0
3799.1353108126 0.1255037619 18519479549952.0
3799.1413092544 0.1243607001 18364833464320.0
3799.1473076963 0.1231264360 18253904609280.0
3799.1533061381 0.1215563205 18168154161152.0
3799.1593045799 0.1193179555 18069218918400.0
3799.1653030217 0.1161467620 17870222262272.0
3799.1713014635 0.1120795653 17286036455424.0
3799.1772999053 0.1076068734 15915882119168.0
3799.1832983471 0.1035510295 14276026695680.0
3799.1892967889 0.1006594293 13609933471744.0
3799.1952952307 0.0991776824 14161589305344.0
3799.2012936725 0.0987236019 14893907443712.0
3799.2072921144 0.0985134692 14964733509632.0
3799.2132905562 0.0976993777 14810021363712.0
3799.2192889980 0.0955931963 14820474617856.0
3799.2252874398 0.0917910609 14658578677760.0
3799.2312858816 0.0863158906 13707314724864.0
3799.2372843234 0.0797539126 11985507844096.0
3799.2432827652 0.0732213150 10120520007680.0
3799.2492812070 0.0680716194 8743781662720.0
3799.2552796488 0.0654501607 8134804373504.0
3799.2612780906 0.0659017994 8304616013824.0
3799.2672765324 0.0691860339 9229279690752.0
