# wavelength normalized_flux flux
3798.9253653490 0.3060903180 1048400308994048.0
3798.9313637908 0.3913409689 1054668947980288.0
3798.9373622327 0.4544234648 1058864459939840.0
3798.9433606745 0.4926637338 1061846442311680.0
3798.9493591163 0.5118086817 1064092978642944.0
3798.9553575581 0.5199039036 1065785732628480.0
3798.9613559999 0.5229909987 1067011006267392.0
3798.9673544418 0.5242508227 1067893554937856.0
3798.9733528836 0.5249518331 1068676245618688.0
3798.9793513254 0.5254764060 1069909169668096.0
3798.9853497672 0.5258663061 1071167259541504.0
3798.9913482090 0.5260186243 1072561513299968.0
3798.9973466509 0.5257526935 1073599754534912.0
3799.0033450927 0.5248687423 1073476072898560.0
3799.0093435345 0.5232360731 1071065858048000.0
3799.0153419763 0.5208976410 1065216985006080.0
3799.0213404181 0.5181450779 1055747118989312.0
3799.0273388600 0.5155106640 1045718705897472.0
3799.0333373018 0.5136502573 1036412317073408.0
3799.0393357436 0.5131449771 1032617780576256.0
3799.0453341854 0.5143006500 1035940407541760.0
3799.0513326272 0.5170378080 1045488522493952.0
3799.0573310690 0.5209250456 1058593742782464.0
3799.0633295109 0.5253361412 1072047996272640.0
3799.0693279527 0.5296528292 1083358389993472.0
3799.0753263945 0.5334238597 1091485810294784.0
3799.0813248363 0.5364253224 1096711107772416.0
3799.0873232781 0.5386220161 1099858379276288.0
3799.0933217199 0.5400772658 1101628241346560.0
3799.0993201617 0.5408762994 1105054685724672.0
3799.1053186036 0.5411040737 1104652233867264.0
3799.1113170454 0.5408685457 1103144834564096.0
3799.1173154872 0.5403273137 1100755155025920.0
3799.1233139290 0.5396844011 1098009865617408.0
3799.1293123708 0.5391538358 1095650183741440.0
3799.1353108126 0.5389040497 1094416655712256.0
3799.1413092544 0.5389972334 1094788707254272.0
3799.1473076963 0.5393376325 1096749695369216.0
3799.1533061381 0.5396513365 1099620813897728.0
3799.1593045799 0.5395254702 1104424399273984.0
3799.1653030217 0.5385165303 1104644449239040.0
3799.1713014635 0.5362961944 1100852664205312.0
3799.1772999053 0.5327698358 1092262729613312.0
3799.1832983471 0.5281070460 1079609554632704.0
3799.1892967889 0.5226585071 1064833927610368.0
3799.1952952307 0.5167771728 1050216878833664.0
3799.2012936725 0.5106056152 1037623632068608.0
3799.2072921144 0.5039295937 1029322131374080.0
3799.2132905562 0.4962034883 1020250220920832.0
3799.2192889980 0.4867958449 1007307336974336.0
3799.2252874398 0.4753916597 984755403227136.0
3799.2312858816 0.4623813759 950259299647488.0
3799.2372843234 0.4490370650 908926010785792.0
3799.2432827652 0.4373541130 867969135542272.0
3799.2492812070 0.4295820397 838169511591936.0
3799.2552796488 0.4275983690 826838112796672.0
3799.2612780906 0.4323341559 837862891192320.0
3799.2672765324 0.4434373766 871201635303424.0
3799.2732749742 0.4592915384 921813664137216.0
3799.2792734160 0.4774067090 979329718681600.0
3799.2852718578 0.4950716439 1031070921261056.0
3799.2912702997 0.5100371264 1067904493682688.0
3799.2972687415 0.5209720277 1087863408033792.0
3799.3032671833 0.5275435873 1094615767711744.0
3799.3092656251 0.5301689364 1093458072698880.0
3799.3152640669 0.5296388083 1088258477916160.0
3799.3212625087 0.5268292365 1080189173891072.0
3799.3272609505 0.5225987068 1068436130103296.0
3799.3332593923 0.5178105062 1054004905771008.0
3799.3392578341 0.5133334575 1037369021038592.0
3799.3452562759 0.5099164118 1025309021306880.0
3799.3512547177 0.5079679316 1022015184044032.0
3799.3572531595 0.5073896885 1027044657856512.0
3799.3632516013 0.5076044911 1035526077415424.0
