# wavelength normalized_flux flux
3798.9253653490 0.2859913792 1170493344317440.0
3798.9313637908 0.3656112088 1175820848594944.0
3798.9373622327 0.4245241309 1180739794108416.0
3798.9433606745 0.4602539297 1183914580246528.0
3798.9493591163 0.4781862525 1186519746347008.0
3798.9553575581 0.4858418990 1188691926056960.0
3798.9613559999 0.4888567886 1190508831440896.0
3798.9673544418 0.4901861972 1192079313076224.0
3798.9733528836 0.4909986216 1193570337816576.0
3798.9793513254 0.4916443476 1195150483128320.0
3798.9853497672 0.4921743014 1196825251938304.0
3798.9913482090 0.4925286675 1198547668041728.0
3798.9973466509 0.4925972063 1199875618242560.0
3799.0033450927 0.4922595351 1200176131735552.0
3799.0093435345 0.4914399609 1198612226768896.0
3799.0153419763 0.4901731568 1195196654026752.0
3799.0213404181 0.4886534523 1188480935788544.0
3799.0273388600 0.4872310492 1180741807374336.0
3799.0333373018 0.4863348302 1174640403677184.0
3799.0393357436 0.4863411588 1172716929417216.0
3799.0453341854 0.4874445671 1176169814687744.0
3799.0513326272 0.4895906973 1184363672764416.0
3799.0573310690 0.4925004284 1195330066448384.0
3799.0633295109 0.4957687901 1206719111757824.0
3799.0693279527 0.4989904972 1216611092529152.0
3799.0753263945 0.5018602800 1224143928295424.0
3799.0813248363 0.5042171400 1229390633500672.0
3799.0873232781 0.5060318076 1232904990490624.0
3799.0933217199 0.5073597964 1235304266596352.0
3799.0993201617 0.5082900814 1236927361581056.0
3799.1053186036 0.5089121239 1238572602490880.0
3799.1113170454 0.5093076036 1239002233438208.0
3799.1173154872 0.5095569957 1238989080100864.0
3799.1233139290 0.5097445285 1238769097244672.0
3799.1293123708 0.5099506020 1238680245108736.0
3799.1353108126 0.5102314173 1239077126930432.0
3799.1413092544 0.5105932124 1240203750539264.0
3799.1473076963 0.5109715870 1242049378516992.0
3799.1533061381 0.5112269087 1244231892992000.0
3799.1593045799 0.5111643981 1245963570118656.0
3799.1653030217 0.5105799457 1246149864325120.0
3799.1713014635 0.5093203186 1243736629575680.0
3799.1772999053 0.5073344819 1238206724964352.0
3799.1832983471 0.5046891798 1229913948422144.0
3799.1892967889 0.5015313522 1220402609127424.0
3799.1952952307 0.4980006657 1210355875315712.0
3799.2012936725 0.4941218886 1201414290276352.0
3799.2072921144 0.4897310393 1193888970702848.0
3799.2132905562 0.4844963268 1186189973389312.0
3799.2192889980 0.4780664505 1174726437240832.0
3799.2252874398 0.4703135224 1155706711441408.0
3799.2312858816 0.4615683783 1128024841912320.0
3799.2372843234 0.4527224012 1094999361978368.0
3799.2432827652 0.4451170820 1063326796742656.0
3799.2492812070 0.4402353008 1040557564493824.0
3799.2552796488 0.4392928332 1032598855876608.0
3799.2612780906 0.4428665757 1042825508552704.0
3799.2672765324 0.4506844366 1070866880266240.0
3799.2732749742 0.4616543730 1112086016950272.0
3799.2792734160 0.4741357332 1158125985988608.0
3799.2852718578 0.4863673224 1199444108247040.0
3799.2912702997 0.4968982479 1229890728755200.0
3799.2972687415 0.5048651618 1247813090410496.0
3799.3032671833 0.5100370272 1255892058112000.0
3799.3092656251 0.5126638965 1257324027052032.0
3799.3152640669 0.5132486447 1255256537169920.0
3799.3212625087 0.5123642868 1250863859367936.0
3799.3272609505 0.5105730481 1244067073622016.0
3799.3332593923 0.5084181127 1235102403133440.0
3799.3392578341 0.5064133552 1225822455201792.0
3799.3452562759 0.5049784540 1219396781473792.0
3799.3512547177 0.5043342408 1218254051737600.0
3799.3572531595 0.5044280913 1222190926135296.0
3799.3632516013 0.5049541779 1228411649392640.0
3799.3692500431 0.5054721143 1233392737714176.0
3799.3752484849 0.5055608266 1235060258766848.0
3799.3812469267 0.5049250092 1233227649908736.0
3799.3872453685 0.5034102432 1228777392701440.0
3799.3932438103 0.5009461535 1222495063506944.0
3799.3992422521 0.4974780959 1215843769778176.0
3799.4052406939 0.4929417173 1205579200593920.0
3799.4112391357 0.4872925878 1192220778561536.0
3799.4172375775 0.4805596389 1175119829401600.0
3799.4232360193 0.4728744775 1154192064380928.0
3799.4292344611 0.4644420866 1130671615508480.0
3799.4352329029 0.4554463693 1108188132802560.0
3799.4412313447 0.4459067264 1084957392896000.0
3799.4472297865 0.4355111718 1063168554041344.0
3799.4532282283 0.4234626473 1041341865787392.0
3799.4592266701 0.4084149497 1017464733302784.0
3799.4652251119 0.3886364425 985392266346496.0
3799.4712235537 0.3625374164 939683815096320.0
3799.4772219955 0.3295042722 866383285977088.0
3799.4832204373 0.2906301046 742551258660864.0
