# wavelength normalized_flux flux
3798.9253653490 0.1754622439 131405237452800.0
3798.9313637908 0.2257923617 138369107492864.0
3798.9373622327 0.2638346852 140823874240512.0
3798.9433606745 0.2875585204 141918671470592.0
3798.9493591163 0.2998426475 142561540833280.0
3798.9553575581 0.3051336862 142898695766016.0
3798.9613559999 0.3069540795 142903259168768.0
3798.9673544418 0.3073010982 142603248992256.0
3798.9733528836 0.3071015079 142129443635200.0
3798.9793513254 0.3067456805 141729592246272.0
3798.9853497672 0.3063560023 141600525123584.0
3798.9913482090 0.3058595329 141729642577920.0
3798.9973466509 0.3050076895 141902783447040.0
3799.0033450927 0.3034309214 141852032368640.0
3799.0093435345 0.3007617730 141287814594560.0
3799.0153419763 0.2968145477 139717374902272.0
3799.0213404181 0.2917555346 136587056775168.0
3799.0273388600 0.2861555005 132146345803776.0
3799.0333373018 0.2808426582 127800115724288.0
3799.0393357436 0.2765883872 125018847576064.0
3799.0453341854 0.2737861066 124287906217984.0
3799.0513326272 0.2723129338 125094286327808.0
3799.0573310690 0.2716541335 126303302844416.0
3799.0633295109 0.2711979989 126746355564544.0
3799.0693279527 0.2705005448 126047643238400.0
3799.0753263945 0.2693530809 124823342678016.0
3799.0813248363 0.2676365538 123920770400256.0
3799.0873232781 0.2651062726 123622094012416.0
3799.0933217199 0.2613047387 123384042094592.0
3799.0993201617 0.2557098571 122039121739776.0
3799.1053186036 0.2480543142 118449518936064.0
3799.1113170454 0.2386198523 112425902800896.0
3799.1173154872 0.2283109491 105094972440576.0
3799.1233139290 0.2184435027 98194042126336.0
3799.1293123708 0.2103461119 93059995926528.0
3799.1353108126 0.2049494890 90266555908096.0
3799.1413092544 0.2025021075 89826162376704.0
3799.1473076963 0.2024678033 91427455369216.0
3799.1533061381 0.2036206793 94470632636416.0
3799.1593045799 0.2043570002 97878815014912.0
3799.1653030217 0.2032069420 99757426999296.0
3799.1713014635 0.1993944422 97740193267712.0
3799.1772999053 0.1931566153 91446564618240.0
3799.1832983471 0.1855878271 84109460242432.0
3799.1892967889 0.1780643532 79126559981568.0
3799.1952952307 0.1715994561 76902085689344.0
3799.2012936725 0.1664873422 75831607033856.0
3799.2072921144 0.1623276560 74799548203008.0
3799.2132905562 0.1582813650 74044909027328.0
3799.2192889980 0.1534038668 73631291932672.0
3799.2252874398 0.1470119343 72063519817728.0
3799.2312858816 0.1390394472 67290565443584.0
3799.2372843234 0.1302278126 59890684919808.0
3799.2432827652 0.1219915568 52894359355392.0
3799.2492812070 0.1159812658 48280931139584.0
3799.2552796488 0.1135552253 46480563896320.0
3799.2612780906 0.1153760011 47487435931648.0
3799.2672765324 0.1212157770 51342466875392.0
3799.2732749742 0.1299683100 57985564934144.0
3799.2792734160 0.1398779439 66387359825920.0
3799.2852718578 0.1489840507 73802461478912.0
3799.2912702997 0.1556579178 77789281648640.0
3799.2972687415 0.1589846808 78301439721472.0
3799.3032671833 0.1587919589 76678420234240.0
3799.3092656251 0.1553655396 74194427576320.0
3799.3152640669 0.1491287747 71656697495552.0
3799.3212625087 0.1405755804 68588144689152.0
3799.3272609505 0.1304964928 62895777906688.0
3799.3332593923 0.1202237740 54111026282496.0
3799.3392578341 0.1115381969 45914152501248.0
3799.3452562759 0.1061332238 41509080530944.0
3799.3512547177 0.1049079628 41592689786880.0
3799.3572531595 0.1075322158 45856526958592.0
3799.3632516013 0.1125706325 52725773500416.0
3799.3692500431 0.1181064508 58542526562304.0
3799.3752484849 0.1225084595 60804141416448.0
3799.3812469267 0.1249282280 60553993125888.0
3799.3872453685 0.1253312625 59434466279424.0
3799.3932438103 0.1241802108 58124161515520.0
3799.3992422521 0.1220516246 56778008035328.0
3799.4052406939 0.1193965124 55417233211392.0
3799.4112391357 0.1164809703 54034278907904.0
3799.4172375775 0.1134311785 52616914534400.0
3799.4232360193 0.1102993858 51151982559232.0
3799.4292344611 0.1071091115 49642695819264.0
3799.4352329029 0.1038735631 48116099186688.0
3799.4412313447 0.1005963969 46600810397696.0
3799.4472297865 0.0972656961 45104320479232.0
3799.4532282283 0.0938473167 43594828218368.0
3799.4592266701 0.0902752632 42029186809856.0
3799.4652251119 0.0864291017 40373212676096.0
3799.4712235537 0.0820925773 38611940540416.0
3799.4772219955 0.0769158283 36735622840320.0
3799.4832204373 0.0704473671 34694653542400.0
3799.4892188791 0.0623084467 32172662587392.0
3799.4952173208 0.0524875135 27833325846528.0
3799.5012157626 0.0415707319 19825233494016.0
3799.5072142044 0.0306731967 10980940578816.0
3799.5132126462 0.0210287305 5393268342784.0
3799.5192110880 0.0134899809 2782619500544.0
3799.5252095298 0.0082727840 1632527843328.0
3799.5312079716 0.0050600048 1095957086208.0
3799.5372064134 0.0033074281 839836631040.0
