# wavelength normalized_flux flux
3798.9253653490 0.1395538344 4464726507520.0
3798.9313637908 0.1786315016 4527547219968.0
3798.9373622327 0.2076409561 4560800186368.0
3798.9433606745 0.2252759568 4580788666368.0
3798.9493591163 0.2341050904 4589271121920.0
3798.9553575581 0.2378212609 4587510562816.0
3798.9613559999 0.2392654920 4581368528896.0
3798.9673544418 0.2399786798 4582001868800.0
3798.9733528836 0.2405744929 4597240299520.0
3798.9793513254 0.2411867714 4622692909056.0
3798.9853497672 0.2417501532 4645572313088.0
3798.9913482090 0.2421482076 4656684597248.0
3798.9973466509 0.2422816168 4656059645952.0
3799.0033450927 0.2420817755 4649241280512.0
3799.0093435345 0.2415071979 4643777675264.0
3799.0153419763 0.2405692811 4641560461312.0
3799.0213404181 0.2393872935 4616278245376.0
3799.0273388600 0.2382004172 4531677036544.0
3799.0333373018 0.2372701779 4471645011968.0
3799.0393357436 0.2367199286 4515131031552.0
3799.0453341854 0.2364465537 4550515228672.0
3799.0513326272 0.2361726580 4544702447616.0
3799.0573310690 0.2355685439 4536469028864.0
3799.0633295109 0.2343514291 4527830335488.0
3799.0693279527 0.2323720702 4508086697984.0
3799.0753263945 0.2297401041 4470055370752.0
3799.0813248363 0.2269215298 4364738756608.0
3799.0873232781 0.2246278840 4159866667008.0
3799.0933217199 0.2234411610 4097444675584.0
3799.0993201617 0.2234233697 4261394513920.0
3799.1053186036 0.2240654734 4370283364352.0
3799.1113170454 0.2246340169 4371200081920.0
3799.1173154872 0.2246002723 4343588192256.0
3799.1233139290 0.2238205341 4310408888320.0
3799.1293123708 0.2224309134 4273388126208.0
3799.1353108126 0.2206379414 4232228634624.0
3799.1413092544 0.2185517626 4189676896256.0
3799.1473076963 0.2160803902 4150859399168.0
3799.1533061381 0.2128704198 4116689715200.0
3799.1593045799 0.2083570569 4081089773568.0
3799.1653030217 0.2020441006 4031491604480.0
3799.1713014635 0.1940080754 3918589591552.0
3799.1772999053 0.1853033041 3586357198848.0
3799.1832983471 0.1777647280 3073522794496.0
3799.1892967889 0.1730734846 2870364340224.0
3799.1952952307 0.1716922110 3139010035712.0
3799.2012936725 0.1725502577 3450804895744.0
3799.2072921144 0.1737016581 3484323151872.0
3799.2132905562 0.1733053489 3434092953600.0
3799.2192889980 0.1701954322 3416380145664.0
3799.2252874398 0.1639540643 3349998731264.0
3799.2312858816 0.1548615322 3115090968576.0
3799.2372843234 0.1439427657 2814686789632.0
3799.2432827652 0.1329624635 2472710766592.0
3799.2492812070 0.1241168371 2098992775168.0
3799.2552796488 0.1193692216 1902208090112.0
3799.2612780906 0.1196732631 1944330043392.0
3799.2672765324 0.1245039355 2202117079040.0
3799.2732749742 0.1320155467 2582408069120.0
3799.2792734160 0.1397827660 2889823551488.0
3799.2852718578 0.1457090413 3014107070464.0
3799.2912702997 0.1486106577 3016613167104.0
3799.2972687415 0.1482517632 2971676704768.0
3799.3032671833 0.1449493548 2885723095040.0
3799.3092656251 0.1390328452 2721587134464.0
3799.3152640669 0.1304734880 2548496859136.0
3799.3212625087 0.1190028013 2507942920192.0
3799.3272609505 0.1048304167 2427316862976.0
3799.3332593923 0.0895042424 1713647386624.0
3799.3392578341 0.0760317699 970891657216.0
3799.3452562759 0.0678016624 735132385280.0
3799.3512547177 0.0668762273 748000444416.0
3799.3572531595 0.0728250578 1022790926336.0
3799.3632516013 0.0828987578 1734185844736.0
3799.3692500431 0.0934144187 2196637614080.0
3799.3752484849 0.1014443661 2219558305792.0
3799.3812469267 0.1057812042 2167879630848.0
3799.3872453685 0.1067871453 2106638991360.0
3799.3932438103 0.1055675744 2042327597056.0
3799.3992422521 0.1031951303 1978979844096.0
3799.4052406939 0.1003629212 1920187760640.0
3799.4112391357 0.0973961310 1865860382720.0
3799.4172375775 0.0943954973 1812095959040.0
3799.4232360193 0.0913662177 1755560148992.0
3799.4292344611 0.0882933277 1695972720640.0
3799.4352329029 0.0851726390 1634540847104.0
3799.4412313447 0.0820144858 1572423729152.0
3799.4472297865 0.0788351198 1510562856960.0
3799.4532282283 0.0756465694 1449508077568.0
3799.4592266701 0.0724507742 1389164756992.0
3799.4652251119 0.0692386647 1328785522688.0
3799.4712235537 0.0659903220 1267570835456.0
3799.4772219955 0.0626686891 1205177024512.0
3799.4832204373 0.0591985948 1141593341952.0
3799.4892188791 0.0554317259 1076796719104.0
3799.4952173208 0.0511235737 1010595725312.0
3799.5012157626 0.0459778681 941994541056.0
3799.5072142044 0.0398009135 860937322496.0
3799.5132126462 0.0327148170 708358832128.0
3799.5192110880 0.0252669461 445582114816.0
3799.5252095298 0.0182929444 225992818688.0
3799.5312079716 0.0125868151 120582086656.0
3799.5372064134 0.0086178817 77159014400.0
3799.5432048552 0.0064958876 60473438208.0
3799.5492032970 0.0061604644 58151059456.0
3799.5552017388 0.0075927871 68596408320.0
3799.5612001806 0.0108577879 99238887424.0
3799.5671986224 0.0159404091 174567358464.0
3799.5731970642 0.0225191471 347566112768.0
3799.5791955059 0.0298991525 616753266688.0
3799.5851939477 0.0372153757 818580750336.0
3799.5911923895 0.0437789746 914541772800.0
3799.5971908313 0.0493084982 985322225664.0
3799.6031892731 0.0539044746 1052368896000.0
3799.6091877149 0.0578516244 1117771923456.0
3799.6151861567 0.0614277970 1181891821568.0
3799.6211845985 0.0648185369 1245057777664.0
3799.6271830403 0.0681209059 1307556184064.0
3799.6331814821 0.0713784916 1369583779840.0
3799.6391799238 0.0746103241 1431243063296.0
3799.6451783656 0.0778255265 1492633911296.0
3799.6511768074 0.0810280997 1553921081344.0
3799.6571752492 0.0842168525 1615237218304.0
3799.6631736910 0.0873837338 1676593201152.0
3799.6691721328 0.0905136804 1737898328064.0
3799.6751705746 0.0935897628 1798861094912.0
3799.6811690163 0.0966056092 1858187034624.0
3799.6871674581 0.0995804890 1913176326144.0
3799.6931658999 0.1025646952 1962796646400.0
3799.6991643417 0.1056239094 2013081501696.0
3799.7051627835 0.1088063524 2073542131712.0
3799.7111612253 0.1121145325 2144951599104.0
3799.7171596671 0.1155041145 2218277208064.0
3799.7231581088 0.1189110990 2286305673216.0
3799.7291565506 0.1222854277 2348698566656.0
3799.7351549924 0.1256069827 2410281435136.0
3799.7411534342 0.1288775063 2472490827776.0
3799.7471518760 0.1320991649 2533580079104.0
3799.7531503178 0.1352544872 2596496211968.0
3799.7591487595 0.1382979225 2659585097728.0
3799.7651472013 0.1411646344 2720554024960.0
3799.7711456431 0.1437972354 2776028413952.0
3799.7771440849 0.1461823690 2820573757440.0
3799.7831425267 0.1483795630 2852301045760.0
3799.7891409684 0.1505237428 2879540166656.0
3799.7951394102 0.1527937219 2912224804864.0
3799.8011378520 0.1553543541 2952675983360.0
3799.8071362938 0.1582913601 3006242750464.0
3799.8131347356 0.1615642528 3081237692416.0
3799.8191331773 0.1650023143 3170633252864.0
3799.8251316191 0.1683515393 3254813982720.0
3799.8311300609 0.1713455506 3320905203712.0
3799.8371285027 0.1737408727 3367816134656.0
3799.8431269445 0.1752523674 3399754448896.0
3799.8491253862 0.1753644072 3421198090240.0
3799.8551238280 0.1730941293 3437327024128.0
3799.8611222698 0.1669367946 3442228068352.0
3799.8671207116 0.1552979713 3406505705472.0
3799.8731191533 0.1374665169 3215916531712.0
3799.8791175951 0.1145968560 2486857629696.0
3799.8851160369 0.0898180095 1352594751488.0
3799.8911144787 0.0671229603 787107807232.0
3799.8971129204 0.0497934379 562124685312.0
3799.9031113622 0.0395677406 454474006528.0
3799.9091098040 0.0369988841 426982932480.0
3799.9151082458 0.0423294769 473984335872.0
3799.9211066875 0.0558505012 605619748864.0
3799.9271051293 0.0773172158 883496321024.0
3799.9331035711 0.1049802151 1632048775168.0
3799.9391020129 0.1353272334 2936314789888.0
3799.9451004546 0.1641235133 3703249567744.0
3799.9510988964 0.1881195059 4002524168192.0
3799.9570973382 0.2061309377 4180269334528.0
3799.9630957800 0.2188323325 4320420691968.0
3799.9690942217 0.2277436925 4436542357504.0
3799.9750926635 0.2343038714 4535318740992.0
3799.9810911053 0.2394800403 4623290073088.0
3799.9870895470 0.2438080349 4702975557632.0
3799.9930879888 0.2475824282 4771425026048.0
3799.9990864306 0.2510146252 4825495896064.0
3800.0050848723 0.2543020652 4870671171584.0
3800.0110833141 0.2576180800 4922816856064.0
3800.0170817559 0.2610649930 4993089273856.0
3800.0230801977 0.2646437657 5075274563584.0
3800.0290786394 0.2682717141 5155536240640.0
3800.0350770812 0.2718379311 5227487428608.0
3800.0410755230 0.2752594466 5292320358400.0
3800.0470739647 0.2785081701 5352008974336.0
3800.0530724065 0.2816028113 5407245860864.0
3800.0590708483 0.2845754199 5460173258752.0
3800.0650692900 0.2874205601 5515280121856.0
3800.0710677318 0.2900226423 5574340640768.0
3800.0770661736 0.2920463247 5632735838208.0
3800.0830646153 0.2928012857 5684184743936.0
3800.0890630571 0.2912082961 5725638098944.0
3800.0950614989 0.2861522132 5750033219584.0
3800.1010599406 0.2774249263 5723562967040.0
3800.1070583824 0.2668450224 5444828921856.0
3800.1130568242 0.2583882128 4418411429888.0
3800.1190552659 0.2564490771 3666467356672.0
3800.1250537077 0.2630882392 4393845915648.0
3800.1310521495 0.2765684228 5584767156224.0
3800.1370505912 0.2925680674 6033622171648.0
3800.1430490330 0.3069331207 6178672214016.0
3800.1490474747 0.3176237934 6249016983552.0
3800.1550459165 0.3247635466 6293240152064.0
3800.1610443583 0.3295261201 6336299925504.0
3800.1670428000 0.3330852610 6389311209472.0
3800.1730412418 0.3361725199 6450352488448.0
3800.1790396836 0.3391031314 6511458254848.0
3800.1850381253 0.3419569417 6568085553152.0
3800.1910365671 0.3447290314 6620883976192.0
3800.1970350088 0.3474040027 6671278538752.0
3800.2030334506 0.3499710044 6719615795200.0
3800.2090318924 0.3524083518 6767058616320.0
3800.2150303341 0.3546608187 6815029919744.0
3800.2210287759 0.3566261976 6861793263616.0
3800.2270272176 0.3581649324 6902278782976.0
3800.2330256594 0.3591459371 6930619170816.0
3800.2390241012 0.3595356496 6940747890688.0
3800.2450225429 0.3595093288 6930006802432.0
3800.2510209847 0.3595078039 6891418157056.0
3800.2570194264 0.3601308830 6813887496192.0
3800.2630178682 0.3618446413 6789897650176.0
3800.2690163099 0.3646762759 6937582239744.0
3800.2750147517 0.3681714666 7134895931392.0
3800.2810131935 0.3717021351 7222928605184.0
3800.2870116352 0.3748770958 7224535547904.0
3800.2930100770 0.3776990712 7218151292928.0
3800.2990085187 0.3803617984 7256338333696.0
3800.3050069605 0.3829080882 7343887089664.0
3800.3110054022 0.3850440069 7442964414464.0
3800.3170038440 0.3862053718 7511752572928.0
3800.3230022857 0.3857236674 7523630317568.0
3800.3290007275 0.3828619351 7464475951104.0
3800.3349991693 0.3766997944 7355985559552.0
3800.3409976110 0.3662570436 7262778687488.0
3800.3469960528 0.3513972490 7210160619520.0
3800.3529944945 0.3343320910 6941134815232.0
3800.3589929363 0.3202372613 5615233531904.0
