# wavelength normalized_flux flux
3798.9253653490 0.0833986138 357276680192.0
3798.9313637908 0.1069962223 365590642688.0
3798.9373622327 0.1247029352 370460983296.0
3798.9433606745 0.1356993387 373225193472.0
3798.9493591163 0.1414788612 374667116544.0
3798.9553575581 0.1442166326 375651958784.0
3798.9613559999 0.1455778344 377041387520.0
3798.9673544418 0.1464393933 379238187008.0
3798.9733528836 0.1471240920 381873782784.0
3798.9793513254 0.1476941832 384025034752.0
3798.9853497672 0.1481347232 385027014656.0
3798.9913482090 0.1484317061 385210777600.0
3798.9973466509 0.1485870459 385452900352.0
3799.0033450927 0.1486078425 385795850240.0
3799.0093435345 0.1484978641 385690238976.0
3799.0153419763 0.1482628503 385101824000.0
3799.0213404181 0.1479222989 384122978304.0
3799.0273388600 0.1475106792 382025793536.0
3799.0333373018 0.1470562466 380034809856.0
3799.0393357436 0.1465372412 380005482496.0
3799.0453341854 0.1458151414 379365785600.0
3799.0513326272 0.1445355596 378061946880.0
3799.0573310690 0.1420221598 376576737280.0
3799.0633295109 0.1373165125 374277177344.0
3799.0693279527 0.1296266894 370187108352.0
3799.0753263945 0.1192314727 358575013888.0
3799.0813248363 0.1082407141 292425859072.0
3799.0873232781 0.1001821950 157443276800.0
3799.0933217199 0.0981188854 130321793024.0
3799.0993201617 0.1025854212 238533279744.0
3799.1053186036 0.1112019863 336750968832.0
3799.1113170454 0.1203406411 352871219200.0
3799.1173154872 0.1272903239 352754368512.0
3799.1233139290 0.1312129221 350471520256.0
3799.1293123708 0.1326588370 348059500544.0
3799.1353108126 0.1325842948 345589809152.0
3799.1413092544 0.1317058905 342616670208.0
3799.1473076963 0.1303309853 339253428224.0
3799.1533061381 0.1284197305 335728705536.0
3799.1593045799 0.1257066895 331978964992.0
3799.1653030217 0.1219055129 327697399808.0
3799.1713014635 0.1170445306 320859275264.0
3799.1772999053 0.1117753926 298150854656.0
3799.1832983471 0.1073027831 247895736320.0
3799.1892967889 0.1047741480 224713326592.0
3799.1952952307 0.1045184118 257929478144.0
3799.2012936725 0.1058041996 290066694144.0
3799.2072921144 0.1073389163 293463130112.0
3799.2132905562 0.1080229292 289415495680.0
3799.2192889980 0.1073418157 285283090432.0
3799.2252874398 0.1052772712 280203165696.0
3799.2312858816 0.1020623986 271098085376.0
3799.2372843234 0.0980757509 259671883776.0
3799.2432827652 0.0938710248 244160364544.0
3799.2492812070 0.0901513943 221598384128.0
3799.2552796488 0.0875604680 207269363712.0
3799.2612780906 0.0863772501 209999708160.0
3799.2672765324 0.0863510750 222587895808.0
3799.2732749742 0.0868278302 232402124800.0
3799.2792734160 0.0870737234 234369761280.0
3799.2852718578 0.0865540774 231158906880.0
3799.2912702997 0.0850119443 226135949312.0
3799.2972687415 0.0823804476 220454240256.0
3799.3032671833 0.0786384742 212618575872.0
3799.3092656251 0.0736657465 196790697984.0
3799.3152640669 0.0671529925 176624992256.0
3799.3212625087 0.0587354392 172372295680.0
3799.3272609505 0.0484784282 169089269760.0
3799.3332593923 0.0374536847 97080950784.0
3799.3392578341 0.0277960862 19090694144.0
3799.3452562759 0.0219130915 6445563392.0
3799.3512547177 0.0212652441 6939679744.0
3799.3572531595 0.0255453088 23308832768.0
3799.3632516013 0.0327988832 101454454784.0
3799.3692500431 0.0403970091 144944463872.0
3799.3752484849 0.0462394794 145712775168.0
3799.3812469267 0.0494550297 141373587456.0
3799.3872453685 0.0502952582 136109572096.0
3799.3932438103 0.0495356119 130586173440.0
3799.3992422521 0.0479208710 124993708032.0
3799.4052406939 0.0459302056 119323639808.0
3799.4112391357 0.0437977324 113671331840.0
3799.4172375775 0.0416152096 107989663744.0
3799.4232360193 0.0394134967 102264463360.0
3799.4292344611 0.0372040448 96502079488.0
3799.4352329029 0.0349946590 90702381056.0
3799.4412313447 0.0327933933 84892975104.0
3799.4472297865 0.0306078327 79172395008.0
3799.4532282283 0.0284434439 73597173760.0
3799.4592266701 0.0263030341 68070981632.0
3799.4652251119 0.0241876594 62577147904.0
3799.4712235537 0.0220977571 57130696704.0
3799.4772219955 0.0200328696 51758342144.0
3799.4832204373 0.0179889831 46500864000.0
3799.4892188791 0.0159537262 41304195072.0
3799.4952173208 0.0139024604 36178632704.0
3799.5012157626 0.0118032987 31145109504.0
3799.5072142044 0.0096405074 26145896448.0
3799.5132126462 0.0074525555 20802093056.0
3799.5192110880 0.0053561377 12522636288.0
3799.5252095298 0.0035210713 3690677248.0
3799.5312079716 0.0020982954 896187392.0
3799.5372064134 0.0011544266 290677152.0
3799.5432048552 0.0006688938 154373216.0
3799.5492032970 0.0005932485 139746736.0
3799.5552017388 0.0009165545 213842336.0
3799.5612001806 0.0016786869 554445888.0
3799.5671986224 0.0029200479 2113206272.0
3799.5731970642 0.0046116879 8470824960.0
3799.5791955059 0.0066300923 18241753088.0
3799.5851939477 0.0088028449 24202852352.0
3799.5911923895 0.0109863469 29243176960.0
3799.5971908313 0.0131126328 34261643264.0
3799.6031892731 0.0151812191 39366791168.0
3799.6091877149 0.0172219433 44555276288.0
3799.6151861567 0.0192644111 49791696896.0
3799.6211845985 0.0213267771 55099596800.0
3799.6271830403 0.0234169223 60534902784.0
3799.6331814821 0.0255366170 66067189760.0
3799.6391799238 0.0276846818 71668932608.0
3799.6451783656 0.0298587875 77298614272.0
3799.6511768074 0.0320561894 83029540864.0
3799.6571752492 0.0342736130 88800288768.0
3799.6631736910 0.0365067284 94614257664.0
3799.6691721328 0.0387499685 100509614080.0
3799.6751705746 0.0409975524 106396753920.0
3799.6811690163 0.0432461537 112269893632.0
3799.6871674581 0.0454983099 118090661888.0
3799.6931658999 0.0477638693 123778719744.0
3799.6991643417 0.0500564441 129425924096.0
3799.7051627835 0.0523850136 135401365504.0
3799.7111612253 0.0547459968 141822214144.0
3799.7171596671 0.0571227009 148511408128.0
3799.7231581088 0.0594935746 154692485120.0
3799.7291565506 0.0618428927 160674562048.0
3799.7351549924 0.0641658362 166601654272.0
3799.7411534342 0.0664658189 172502908928.0
3799.7471518760 0.0687482513 178434801664.0
3799.7531503178 0.0710156881 184358666240.0
3799.7591487595 0.0732658429 190225170432.0
3799.7651472013 0.0754910993 196060610560.0
3799.7711456431 0.0776783762 201847980032.0
3799.7771440849 0.0798103582 207580676096.0
3799.7831425267 0.0818703910 213129101312.0
3799.7891409684 0.0838512894 218384728064.0
3799.7951394102 0.0857631241 223062261760.0
3799.8011378520 0.0876313113 227227893760.0
3799.8071362938 0.0894802678 231608107008.0
3799.8131347356 0.0913093398 236786712576.0
3799.8191331773 0.0930762071 242377900032.0
3799.8251316191 0.0946976322 247508992000.0
3799.8311300609 0.0960608218 251697217536.0
3799.8371285027 0.0970248272 254845009920.0
3799.8431269445 0.0973899964 256960692224.0
3799.8491253862 0.0968252583 257730822144.0
3799.8551238280 0.0947749149 256726204416.0
3799.8611222698 0.0904315678 253040263168.0
3799.8671207116 0.0829250423 244844314624.0
3799.8731191533 0.0718113034 227710992384.0
3799.8791175951 0.0576600002 183599841280.0
3799.8851160369 0.0422478276 87448231936.0
3799.8911144787 0.0280146035 22618724352.0
3799.8971129204 0.0170846493 7122456576.0
3799.9031113622 0.0106295262 3587513600.0
3799.9091098040 0.0090210890 2972732672.0
3799.9151082458 0.0124102273 4084755712.0
3799.9211066875 0.0209720248 9190473728.0
3799.9271051293 0.0344931088 32470775808.0
3799.9331035711 0.0517644010 117968945152.0
3799.9391020129 0.0705473566 216945770496.0
3799.9451004546 0.0883469875 265982181376.0
3799.9510988964 0.1034136712 294247006208.0
3799.9570973382 0.1152091122 315276034048.0
3799.9630957800 0.1241450846 332252348416.0
3799.9690942217 0.1310033267 346392788992.0
3799.9750926635 0.1364976315 358505021440.0
3799.9810911053 0.1411201734 369200758784.0
3799.9870895470 0.1451671415 378963525632.0
3799.9930879888 0.1488110493 388069588992.0
3799.9990864306 0.1521582763 396437585920.0
3800.0050848723 0.1552830665 404093009920.0
3800.0110833141 0.1582440811 411435204608.0
3800.0170817559 0.1610894949 418645639168.0
3800.0230801977 0.1638556047 425596026880.0
3800.0290786394 0.1665635984 432521379840.0
3800.0350770812 0.1692187186 439714971648.0
3800.0410755230 0.1718145719 446700945408.0
3800.0470739647 0.1743415900 453241143296.0
3800.0530724065 0.1767943601 459513921536.0
3800.0590708483 0.1791710494 465580097536.0
3800.0650692900 0.1814576253 471514021888.0
3800.0710677318 0.1835823868 477449584640.0
3800.0770661736 0.1853138658 483286810624.0
3800.0830646153 0.1860942646 488890040320.0
3800.0890630571 0.1849213686 494214119424.0
3800.0950614989 0.1805960582 499007324160.0
3800.1010599406 0.1726384792 501758164992.0
3800.1070583824 0.1625398645 485253906432.0
3800.1130568242 0.1540910118 335404302336.0
3800.1190552659 0.1516890670 202916233216.0
3800.1250537077 0.1574364544 326114770944.0
3800.1310521495 0.1695779934 500101775360.0
3800.1370505912 0.1838286958 532403912704.0
3800.1430490330 0.1962640058 540716957696.0
3800.1490474747 0.2051838536 547320987648.0
3800.1550459165 0.2109325235 553692758016.0
3800.1610443583 0.2146706440 559805628416.0
3800.1670428000 0.2174113712 565592915968.0
3800.1730412418 0.2197327309 571158626304.0
3800.1790396836 0.2218845031 576607813632.0
3800.1850381253 0.2239558359 581895323648.0
3800.1910365671 0.2259756281 587087151104.0
3800.1970350088 0.2279520969 592277602304.0
3800.2030334506 0.2298846373 597352972288.0
3800.2090318924 0.2317680379 602292682752.0
3800.2150303341 0.2335953609 607210307584.0
3800.2210287759 0.2353568467 611888726016.0
3800.2270272176 0.2370289980 615910801408.0
3800.2330256594 0.2385583604 619962957824.0
3800.2390241012 0.2398676586 625123852288.0
3800.2450225429 0.2409167922 630317776896.0
3800.2510209847 0.2417998586 632291917824.0
3800.2570194264 0.2427814709 626534645760.0
3800.2630178682 0.2441819916 621066715136.0
3800.2690163099 0.2461634337 632492589056.0
3800.2750147517 0.2486049075 649291431936.0
3800.2810131935 0.2511961496 658075222016.0
3800.2870116352 0.2536609451 661817458688.0
3800.2930100770 0.2559030309 664506859520.0
3800.2990085187 0.2579716533 668617867264.0
3800.3050069605 0.2599219376 674877734912.0
3800.3110054022 0.2616991593 681802072064.0
3800.3170038440 0.2630855213 687597158400.0
3800.3230022857 0.2636306823 691323142144.0
3800.3290007275 0.2624751759 692605485056.0
3800.3349991693 0.2581700903 691798867968.0
3800.3409976110 0.2489508853 690450989056.0
3800.3469960528 0.2339954714 687492759552.0
3800.3529944945 0.2153447354 656031744000.0
3800.3589929363 0.1987085989 444262318080.0
3800.3649913780 0.1912719449 225199292416.0
3800.3709898198 0.1972104498 320867958784.0
3800.3769882615 0.2146070919 616716697600.0
3800.3829867033 0.2367598123 716867829760.0
3800.3889851450 0.2566555504 733811965952.0
3800.3949835868 0.2706169340 738674016256.0
3800.4009820285 0.2787476557 737238515712.0
3800.4069804703 0.2831081243 733944217600.0
3800.4129789120 0.2857903312 736500252672.0
3800.4189773538 0.2880386429 746739204096.0
3800.4249757955 0.2902929050 757556707328.0
3800.4309742373 0.2925915810 762910212096.0
3800.4369726790 0.2949102723 764925706240.0
3800.4429711208 0.2972768752 769253965824.0
3800.4489695625 0.2997191465 777512157184.0
3800.4549680043 0.3021914844 786612486144.0
3800.4609664460 0.3045769143 794040008704.0
3800.4669648878 0.3067514677 799662800896.0
3800.4729633295 0.3086432670 804132814848.0
3800.4789617713 0.3102431427 807777927168.0
3800.4849602130 0.3115721446 810722459648.0
3800.4909586548 0.3126351293 813542342656.0
3800.4969570965 0.3133858532 816613359616.0
3800.5029555382 0.3137123513 819036422144.0
3800.5089539800 0.3134306573 819537379328.0
3800.5149524217 0.3122640100 817688215552.0
3800.5209508635 0.3098066223 814217887744.0
3800.5269493052 0.3055283490 809129738240.0
3800.5329477470 0.2989223716 799190548480.0
3800.5389461887 0.2898559933 778673651712.0
3800.5449446305 0.2790216901 741348933632.0
3800.5509430722 0.2681877650 686029406208.0
3800.5569415139 0.2599105271 628713717760.0
3800.5629399557 0.2566378657 598756360192.0
3800.5689383974 0.2595938461 614523535360.0
3800.5749368392 0.2681163972 670447304704.0
3800.5809352809 0.2799199078 739506913280.0
3800.5869337227 0.2921671032 792373886976.0
3800.5929321644 0.3027099041 819250855936.0
3800.5989306061 0.3107920806 824735825920.0
3800.6049290479 0.3169062467 820672790528.0
3800.6109274896 0.3220422396 824518115328.0
3800.6169259314 0.3268913426 844692127744.0
3800.6229243731 0.3315033334 870560759808.0
3800.6289228148 0.3355110438 887375921152.0
3800.6349212566 0.3386268270 891795275776.0
3800.6409196983 0.3409751272 887497097216.0
3800.6469181401 0.3430278061 882877202432.0
3800.6529165818 0.3452532613 888007360512.0
3800.6589150235 0.3477911555 902851330048.0
3800.6649134653 0.3503844856 917367750656.0
3800.6709119070 0.3525452003 924701818880.0
3800.6769103487 0.3537444398 927133532160.0
3800.6829087905 0.3534630904 928625328128.0
3800.6889072322 0.3511444802 928255639552.0
3800.6949056740 0.3462517136 923372748800.0
3800.7009041157 0.3385926263 909647413248.0
3800.7069025574 0.3288307978 876759678976.0
3800.7129009992 0.3188080168 819179094016.0
3800.7188994409 0.3112394125 757648785408.0
3800.7248978826 0.3086999948 729539543040.0
3800.7308963244 0.3124119076 754170331136.0
3800.7368947661 0.3216302215 817299652608.0
3800.7428932078 0.3340575284 883069812736.0
3800.7488916496 0.3469742382 928407683072.0
3800.7548900913 0.3583206329 955180515328.0
3800.7608885330 0.3671598508 971436654592.0
3800.7668869748 0.3735029771 982278012928.0
3800.7728854165 0.3778591342 990067949568.0
3800.7788838582 0.3808604158 995154460672.0
3800.7848823000 0.3830779643 997539381248.0
3800.7908807417 0.3849623297 999147896832.0
3800.7968791834 0.3868163089 1002964582400.0
3800.8028776252 0.3887757358 1009575723008.0
3800.8088760669 0.3908230132 1016993808384.0
3800.8148745086 0.3928449542 1023498584064.0
3800.8208729503 0.3947072503 1028625268736.0
3800.8268713921 0.3963073595 1032673951744.0
3800.8328698338 0.3975945953 1036240420864.0
3800.8388682755 0.3985724880 1039162540032.0
3800.8448667173 0.3992904862 1040292773888.0
3800.8508651590 0.3998055567 1039346434048.0
3800.8568636007 0.4001035543 1039001714688.0
3800.8628620425 0.4000394598 1042616090624.0
3800.8688604842 0.3994142577 1048053219328.0
3800.8748589259 0.3982296695 1048767627264.0
3800.8808573676 0.3969409290 1035864899584.0
3800.8868558094 0.3963909103 1005472055296.0
3800.8928542511 0.3973255082 1000101052416.0
3800.8988526928 0.3998435585 1035319181312.0
3800.9048511345 0.4032976225 1062054592512.0
3800.9108495763 0.4067549897 1071494397952.0
3800.9168480180 0.4095880590 1071787999232.0
3800.9228464597 0.4117049492 1069917995008.0
3800.9288449014 0.4133491348 1072095297536.0
3800.9348433432 0.4147675003 1079020027904.0
3800.9408417849 0.4160369325 1085722591232.0
3800.9468402266 0.4170876352 1087980437504.0
3800.9528386683 0.4177664889 1088027885568.0
3800.9588371101 0.4177738521 1089986560000.0
3800.9648355518 0.4164074056 1091960045568.0
3800.9708339935 0.4121761494 1091678502912.0
3800.9768324352 0.4025645058 1089310359552.0
3800.9828308770 0.3845396873 1081061408768.0
3800.9888293187 0.3563807928 1055639273472.0
3800.9948277604 0.3204049965 962084732928.0
3801.0008262021 0.2844849339 675104423936.0
3801.0068246438 0.2598739311 381723017216.0
3801.0128230856 0.2554323637 349648748544.0
3801.0188215273 0.2720940541 583520681984.0
3801.0248199690 0.3020463703 887608901632.0
3801.0308184107 0.3332208907 1010104598528.0
3801.0368168524 0.3552698091 1043638779904.0
3801.0428152942 0.3628436108 1038942273536.0
3801.0488137359 0.3553419115 1007102197760.0
3801.0548121776 0.3352230085 947578863616.0
3801.0608106193 0.3068817946 841913729024.0
3801.0668090610 0.2762626396 690942705664.0
3801.0728075028 0.2502052872 549802606592.0
3801.0788059445 0.2349076041 472620007424.0
3801.0848043862 0.2339832115 473423609856.0
3801.0908028279 0.2472315537 549826985984.0
3801.0968012696 0.2709485987 687769059328.0
3801.1027997113 0.2996218762 832529563648.0
3801.1087981531 0.3278540765 892035399680.0
3801.1147965948 0.3512386967 926733238272.0
3801.1207950365 0.3660007835 1026142961664.0
3801.1267934782 0.3685208462 1082810302464.0
3801.1327919199 0.3559517208 1070105690112.0
3801.1387903616 0.3279584885 981752741888.0
3801.1447888033 0.2884461688 819419414528.0
3801.1507872451 0.2459092168 596374061056.0
3801.1567856868 0.2116445736 366994030592.0
3801.1627841285 0.1961322938 267462688768.0
3801.1687825702 0.2050244043 298544529408.0
3801.1747810119 0.2367666198 472071471104.0
3801.1807794536 0.2833039980 758226485248.0
3801.1867778953 0.3336522559 991119278080.0
3801.1927763371 0.3783475719 1104604954624.0
3801.1987747788 0.4123152897 1154687827968.0
3801.2047732205 0.4350171414 1180035579904.0
3801.2107716622 0.4486783700 1195172691968.0
3801.2167701039 0.4562711001 1204667809792.0
3801.2227685456 0.4603371167 1207349018624.0
3801.2287669873 0.4626741322 1203413975040.0
3801.2347654290 0.4643966816 1201379606528.0
3801.2407638707 0.4660304742 1209120980992.0
3801.2467623124 0.4676183051 1221425496064.0
3801.2527607542 0.4689013328 1228621873152.0
3801.2587591959 0.4695024916 1228582682624.0
3801.2647576376 0.4689660772 1224876752896.0
3801.2707560793 0.4666947218 1223697104896.0
3801.2767545210 0.4621100259 1227581423616.0
3801.2827529627 0.4553025607 1227679596544.0
3801.2887514044 0.4478099566 1190088409088.0
3801.2947498461 0.4425473477 1075508674560.0
3801.3007482878 0.4423480774 1027113943040.0
3801.3067467295 0.4480338358 1136617717760.0
3801.3127451712 0.4577452104 1228661719040.0
3801.3187436129 0.4681540633 1256505737216.0
3801.3247420546 0.4763567582 1267082985472.0
3801.3307404963 0.4808864270 1272685002752.0
3801.3367389381 0.4815285992 1274647019520.0
3801.3427373798 0.4787354900 1269971025920.0
3801.3487358215 0.4733487695 1250993111040.0
3801.3547342632 0.4666302561 1215179390976.0
3801.3607327049 0.4602154482 1177496977408.0
3801.3667311466 0.4557776543 1156020305920.0
3801.3727295883 0.4545401234 1152498794496.0
3801.3787280300 0.4569132483 1162764877824.0
3801.3847264717 0.4624208252 1187385573376.0
3801.3907249134 0.4699086269 1222413910016.0
3801.3967233551 0.4779323511 1256551088128.0
3801.4027217968 0.4851804514 1280548274176.0
3801.4087202385 0.4907785410 1293803978752.0
3801.4147186802 0.4943871030 1300279459840.0
3801.4207171219 0.4961329125 1301973696512.0
3801.4267155636 0.4964917898 1299683213312.0
