# wavelength normalized_flux flux
3798.9253653490 0.1451933601 2789102845952.0
3798.9313637908 0.1858718782 2828153913344.0
3798.9373622327 0.2160979533 2849820114944.0
3798.9433606745 0.2345195641 2862679851008.0
3798.9493591163 0.2438116827 2868644937728.0
3798.9553575581 0.2478098081 2869444214784.0
3798.9613559999 0.2494508877 2868815069184.0
3798.9673544418 0.2503108232 2872538824704.0
3798.9733528836 0.2510042944 2883766190080.0
3798.9793513254 0.2516634469 2898815877120.0
3798.9853497672 0.2522342930 2910545772544.0
3798.9913482090 0.2526222627 2915498196992.0
3798.9973466509 0.2527481865 2915365027840.0
3799.0033450927 0.2525527958 2912729694208.0
3799.0093435345 0.2519940827 2909971415040.0
3799.0153419763 0.2510807000 2907969683456.0
3799.0213404181 0.2499326005 2893463683072.0
3799.0273388600 0.2487912793 2842603290624.0
3799.0333373018 0.2479141894 2805863546880.0
3799.0393357436 0.2474044360 2836354826240.0
3799.0453341854 0.2471108626 2858477944832.0
3799.0513326272 0.2466588624 2854342098944.0
3799.0573310690 0.2455409785 2848567590912.0
3799.0633295109 0.2432150728 2841905725440.0
3799.0693279527 0.2393023687 2828082872320.0
3799.0753263945 0.2339660144 2796142460928.0
3799.0813248363 0.2282417078 2662248742912.0
3799.0873232781 0.2238322777 2361269420032.0
3799.0933217199 0.2222008869 2276007870464.0
3799.0993201617 0.2235775834 2538285301760.0
3799.1053186036 0.2267881533 2717432152064.0
3799.1113170454 0.2300818714 2736969482240.0
3799.1173154872 0.2321825055 2721643233280.0
3799.1233139290 0.2327305946 2701784514560.0
3799.1293123708 0.2320259420 2680622153728.0
3799.1353108126 0.2305376113 2657748254720.0
3799.1413092544 0.2285683107 2633411067904.0
3799.1473076963 0.2261206772 2609928208384.0
3799.1533061381 0.2228678744 2588107079680.0
3799.1593045799 0.2182294470 2565232656384.0
3799.1653030217 0.2116737761 2535372881920.0
3799.1713014635 0.2032692101 2472106000384.0
3799.1772999053 0.1941525619 2269981179904.0
3799.1832983471 0.1863439735 1922163015680.0
3799.1892967889 0.1817165560 1779662979072.0
3799.1952952307 0.1807830072 1979752382464.0
3799.2012936725 0.1823212174 2202806779904.0
3799.2072921144 0.1841318645 2229442183168.0
3799.2132905562 0.1841888633 2198727688192.0
3799.2192889980 0.1813047435 2183057244160.0
3799.2252874398 0.1751666711 2137034457088.0
3799.2312858816 0.1661742794 1986844295168.0
3799.2372843234 0.1553962325 1817263603712.0
3799.2432827652 0.1445594405 1638475890688.0
3799.2492812070 0.1357993403 1401445679104.0
3799.2552796488 0.1310377040 1265228578816.0
3799.2612780906 0.1311857153 1297381457920.0
3799.2672765324 0.1356444587 1471110578176.0
3799.2732749742 0.1424961672 1696059621376.0
3799.2792734160 0.1493220268 1849664208896.0
3799.2852718578 0.1541357159 1897105981440.0
3799.2912702997 0.1559001784 1886010998784.0
3799.2972687415 0.1544668526 1853780262912.0
3799.3032671833 0.1501350385 1798142033920.0
3799.3092656251 0.1431202483 1686504341504.0
3799.3152640669 0.1332104952 1561778061312.0
3799.3212625087 0.1199424634 1537021837312.0
3799.3272609505 0.1034548112 1500823814144.0
3799.3332593923 0.0855169496 996860428288.0
3799.3392578341 0.0696860316 441685639168.0
3799.3452562759 0.0600179240 295093338112.0
3799.3512547177 0.0590062710 302187642880.0
3799.3572531595 0.0661644259 478652825600.0
3799.3632516013 0.0782222592 1016945704960.0
3799.3692500431 0.0907889662 1339202600960.0
3799.3752484849 0.1003842491 1347767500800.0
3799.3812469267 0.1055906692 1312775602176.0
3799.3872453685 0.1068558618 1271812325376.0
3799.3932438103 0.1054911252 1228617940992.0
3799.3992422521 0.1027507236 1185449246720.0
3799.4052406939 0.0994368046 1144108089344.0
3799.4112391357 0.0959275314 1104601677824.0
3799.4172375775 0.0923494461 1065052930048.0
3799.4232360193 0.0887230330 1023917293568.0
3799.4292344611 0.0850431203 981128118272.0
3799.4352329029 0.0813106963 937299214336.0
3799.4412313447 0.0775378537 892989407232.0
3799.4472297865 0.0737412942 848720297984.0
3799.4532282283 0.0699342017 804833722368.0
3799.4592266701 0.0661215481 761321226240.0
3799.4652251119 0.0622996911 717812465664.0
3799.4712235537 0.0584576384 673952301056.0
3799.4772219955 0.0545748932 629617328128.0
3799.4832204373 0.0506107390 584882257920.0
3799.4892188791 0.0464858728 539768258560.0
3799.4952173208 0.0420726443 494245347328.0
3799.5012157626 0.0372259801 448040566784.0
3799.5072142044 0.0318756316 398274166784.0
3799.5132126462 0.0261440017 322574647296.0
3799.5192110880 0.0203954980 208822599680.0
3799.5252095298 0.0151465595 130071928832.0
3799.5312079716 0.0108787941 76563177472.0
3799.5372064134 0.0078881596 50172698624.0
3799.5432048552 0.0062688933 39595028480.0
3799.5492032970 0.0060117507 38107607040.0
3799.5552017388 0.0071113440 44768956416.0
3799.5612001806 0.0095868780 63832444928.0
3799.5671986224 0.0133984697 106053566464.0
3799.5731970642 0.0183309336 175197945856.0
3799.5791955059 0.0239586598 280044306432.0
3799.5851939477 0.0297533030 375924883456.0
3799.5911923895 0.0352752045 430154317824.0
3799.5971908313 0.0403115673 476935094272.0
3799.6031892731 0.0448750892 522771234816.0
3799.6091877149 0.0490988565 568119066624.0
3799.6151861567 0.0531259660 613052252160.0
3799.6211845985 0.0570552682 657674338304.0
3799.6271830403 0.0609388833 702150868992.0
3799.6331814821 0.0647996368 746534666240.0
3799.6391799238 0.0686464700 790803644416.0
3799.6451783656 0.0724823915 834952495104.0
3799.6511768074 0.0763069356 879029911552.0
3799.6571752492 0.0801156222 923064139776.0
3799.6631736910 0.0838982658 967023853568.0
3799.6691721328 0.0876385826 1010846400512.0
3799.6751705746 0.0913186042 1054375477248.0
3799.6811690163 0.0949300468 1096928591872.0
3799.6871674581 0.0984886550 1136941858816.0
3799.6931658999 0.1020399101 1173568749568.0
3799.6991643417 0.1056449866 1210167721984.0
3799.7051627835 0.1093499633 1252497948672.0
3799.7111612253 0.1131585373 1300953432064.0
3799.7171596671 0.1170294579 1350010929152.0
3799.7231581088 0.1209004334 1395926761472.0
3799.7291565506 0.1247196036 1439491555328.0
3799.7351549924 0.1284635427 1482523541504.0
3799.7411534342 0.1321348008 1522786369536.0
3799.7471518760 0.1357458412 1563715960832.0
3799.7531503178 0.1393007497 1605500272640.0
3799.7591487595 0.1427835314 1647128346624.0
3799.7651472013 0.1461569332 1687847305216.0
3799.7711456431 0.1493717934 1727031541760.0
3799.7771440849 0.1523854934 1763425386496.0
3799.7831425267 0.1551872154 1795708026880.0
3799.7891409684 0.1578229974 1823478906880.0
3799.7951394102 0.1604048241 1846537486336.0
3799.8011378520 0.1630847456 1867053924352.0
3799.8071362938 0.1659903699 1894449545216.0
3799.8131347356 0.1691496939 1936941121536.0
3799.8191331773 0.1724534394 1989140807680.0
3799.8251316191 0.1756829864 2038243655680.0
3799.8311300609 0.1785792185 2076960227328.0
3799.8371285027 0.1808835640 2105106890752.0
3799.8431269445 0.1822792184 2124774113280.0
3799.8491253862 0.1822030706 2137376030720.0
3799.8551238280 0.1795972875 2144624705536.0
3799.8611222698 0.1728300971 2142227791872.0
3799.8671207116 0.1601225914 2113852145664.0
3799.8731191533 0.1405954922 2000069853184.0
3799.8791175951 0.1154109189 1567219646464.0
3799.8851160369 0.0880005982 774477709312.0
3799.8911144787 0.0628674323 352290308096.0
3799.8971129204 0.0437361132 228756242432.0
3799.9031113622 0.0325130104 188340879360.0
3799.9091098040 0.0297068399 179290456064.0
3799.9151082458 0.0355294049 194995175424.0
3799.9211066875 0.0503463236 248298323968.0
3799.9271051293 0.0739282517 418618769408.0
3799.9331035711 0.1042671672 985487638528.0
3799.9391020129 0.1373399352 1853758373888.0
3799.9451004546 0.1684217651 2298864205824.0
3799.9510988964 0.1940495988 2480317136896.0
3799.9570973382 0.2131201913 2595211444224.0
3799.9630957800 0.2265169840 2686122983424.0
3799.9690942217 0.2359391039 2761079652352.0
3799.9750926635 0.2429259553 2824630173696.0
3799.9810911053 0.2484909188 2880953122816.0
