# wavelength normalized_flux flux
3798.9253653490 0.2642105416 1278424530288640.0
3798.9313637908 0.3377169480 1283030614278144.0
3798.9373622327 0.3921002467 1286856490614784.0
3798.9433606745 0.4251039191 1290271258050560.0
3798.9493591163 0.4417190872 1294495626821632.0
3798.9553575581 0.4488868127 1297050729709568.0
3798.9613559999 0.4517944881 1299354174357504.0
3798.9673544418 0.4531547667 1301485149224960.0
3798.9733528836 0.4540380293 1303554786590720.0
3798.9793513254 0.4547679757 1305658649477120.0
3798.9853497672 0.4554022721 1307813917753344.0
3798.9913482090 0.4559103206 1309895903150080.0
3798.9973466509 0.4562307475 1311607447617536.0
3799.0033450927 0.4563025550 1312486036865024.0
3799.0093435345 0.4560974495 1311968090652672.0
3799.0153419763 0.4556524015 1309630017830912.0
3799.0213404181 0.4550910320 1306975728041984.0
3799.0273388600 0.4546191596 1302481984290816.0
3799.0333373018 0.4544842884 1299292165767168.0
3799.0393357436 0.4549048305 1299121172381696.0
3799.0453341854 0.4559960373 1302742903554048.0
3799.0513326272 0.4577280090 1309771214880768.0
3799.0573310690 0.4599363992 1318844467511296.0
3799.0633295109 0.4623789472 1328317823188992.0
3799.0693279527 0.4648102649 1336849775722496.0
3799.0753263945 0.4670437166 1343750848643072.0
3799.0813248363 0.4689800717 1348950443425792.0
3799.0873232781 0.4705998493 1352815108685824.0
3799.0933217199 0.4719325463 1355781454692352.0
3799.0993201617 0.4730243266 1359542101213184.0
3799.1053186036 0.4739206664 1361636300423168.0
3799.1113170454 0.4746650980 1363318719643648.0
3799.1173154872 0.4753031848 1364759949606912.0
3799.1233139290 0.4758818256 1366068304019456.0
3799.1293123708 0.4764422777 1367395851567104.0
3799.1353108126 0.4770102010 1368909022232576.0
3799.1413092544 0.4775858259 1370725927616512.0
3799.1473076963 0.4781365304 1372830595809280.0
3799.1533061381 0.4785944715 1374996333068288.0
3799.1593045799 0.4788623327 1376754048434176.0
3799.1653030217 0.4788300225 1377460033683456.0
3799.1713014635 0.4784025602 1377717194850304.0
3799.1772999053 0.4775315391 1374706154340352.0
3799.1832983471 0.4762325247 1369810025840640.0
3799.1892967889 0.4745700162 1363621246402560.0
3799.1952952307 0.4726073865 1357227113840640.0
3799.2012936725 0.4703432743 1351347706265600.0
3799.2072921144 0.4676720961 1345986781773824.0
3799.2132905562 0.4644039725 1339867527118848.0
3799.2192889980 0.4603566257 1330590666194944.0
3799.2252874398 0.4554956448 1315856109797376.0
3799.2312858816 0.4500661042 1295985040949248.0
3799.2372843234 0.4446474612 1271859806994432.0
3799.2432827652 0.4400859039 1249026284453888.0
3799.2492812070 0.4373070393 1232918680698880.0
3799.2552796488 0.4370639655 1228117041479680.0
3799.2612780906 0.4397060517 1237083859451904.0
3799.2672765324 0.4450504217 1259337561407488.0
3799.2732749742 0.4524052530 1291169308868608.0
3799.2792734160 0.4607425103 1326409381314560.0
3799.2852718578 0.4689625822 1358453729656832.0
3799.2912702997 0.4761565340 1382817602732032.0
3799.2972687415 0.4817751190 1398259889209344.0
3799.3032671833 0.4856602631 1406233227558912.0
3799.3092656251 0.4879595775 1409225343369216.0
3799.3152640669 0.4889899178 1409328019931136.0
3799.3212625087 0.4891189720 1407610301448192.0
3799.3272609505 0.4887004685 1404379814952960.0
3799.3332593923 0.4880553910 1400822508290048.0
3799.3392578341 0.4874655691 1396433320148992.0
3799.3452562759 0.4871502265 1393777822400512.0
3799.3512547177 0.4872243472 1394171617214464.0
3799.3572531595 0.4876664392 1397509343674368.0
3799.3632516013 0.4883268215 1402256758931456.0
3799.3692500431 0.4889817347 1406460995043328.0
3799.3752484849 0.4894062573 1408772224319488.0
3799.3812469267 0.4894277278 1408959592267776.0
3799.3872453685 0.4889380510 1407422128193536.0
3799.3932438103 0.4878718508 1404547855548416.0
3799.3992422521 0.4861763790 1400331002970112.0
3799.4052406939 0.4837984806 1394312814264320.0
3799.4112391357 0.4806984530 1385811060719616.0
3799.4172375775 0.4768810028 1374786416541696.0
3799.4232360193 0.4724183514 1360278419668992.0
3799.4292344611 0.4674356491 1343742929797120.0
3799.4352329029 0.4620367691 1326724658757632.0
3799.4412313447 0.4561646114 1310616383913984.0
3799.4472297865 0.4494070944 1295783177486336.0
3799.4532282283 0.4407877194 1281022448631808.0
3799.4592266701 0.4286471998 1263450797899776.0
3799.4652251119 0.4108206119 1237925136171008.0
3799.4712235537 0.3853119747 1193661471653888.0
3799.4772219955 0.3513809564 1105317081382912.0
3799.4832204373 0.3104583042 938371165716480.0
3799.4892188791 0.2661087903 725445880315904.0
3799.4952173208 0.2228182329 568674406629376.0
3799.5012157626 0.1843273895 465101639385088.0
3799.5072142044 0.1525897192 386713385959424.0
3799.5132126462 0.1278142946 326203940536320.0
3799.5192110880 0.1091923315 280848297361408.0
3799.5252095298 0.0956362657 248164854530048.0
3799.5312079716 0.0861878437 225718248144896.0
3799.5372064134 0.0801367472 211518733942784.0
3799.5432048552 0.0770160535 204245575925760.0
3799.5492032970 0.0765804373 203230285922304.0
3799.5552017388 0.0787956710 208381897867264.0
3799.5612001806 0.0838374390 220173596360704.0
3799.5671986224 0.0920986513 239704876253184.0
3799.5731970642 0.1042103695 268758652289024.0
3799.5791955059 0.1210658405 309667712466944.0
3799.5851939477 0.1437737753 364926929469440.0
3799.5911923895 0.1733809913 437012284833792.0
3799.5971908313 0.2102374089 530518722478080.0
3799.6031892731 0.2531811714 664862145380352.0
3799.6091877149 0.2991424345 869759532924928.0
3799.6151861567 0.3437648264 1069967621488640.0
3799.6211845985 0.3829327931 1191191731240960.0
3799.6271830403 0.4142618411 1256715886526464.0
3799.6331814821 0.4375896385 1297735374340096.0
3799.6391799238 0.4543509594 1328147366674432.0
3799.6451783656 0.4665105001 1352924227698688.0
