# wavelength normalized_flux flux
3798.9253653490 0.2035830539 175479227154432.0
3798.9313637908 0.2616968892 183308331778048.0
3798.9373622327 0.3054698262 186135410114560.0
3798.9433606745 0.3326304376 187484566716416.0
3798.9493591163 0.3465784112 188295694778368.0
3798.9553575581 0.3524818306 188694203990016.0
3798.9613559999 0.3544041711 188688550068224.0
3798.9673544418 0.3546407178 188158742364160.0
3798.9733528836 0.3542648659 187375095382016.0
3798.9793513254 0.3537432409 186722780446720.0
3798.9853497672 0.3532279872 186513014915072.0
3798.9913482090 0.3526211565 186728350482432.0
3798.9973466509 0.3515877747 187111508541440.0
3799.0033450927 0.3496249395 187092298629120.0
3799.0093435345 0.3462263446 186332290744320.0
3799.0153419763 0.3411257359 184085083324416.0
3799.0213404181 0.3345331105 179473513185280.0
3799.0273388600 0.3272178647 172713100443648.0
3799.0333373018 0.3203211650 166034459852800.0
3799.0393357436 0.3149300689 161788515581952.0
3799.0453341854 0.3116255370 160802434711552.0
3799.0513326272 0.3102684968 162389660008448.0
3799.0573310690 0.3101482615 164817725816832.0
3799.0633295109 0.3103820819 166160641294336.0
3799.0693279527 0.3102959722 165672172650496.0
3799.0753263945 0.3095487774 164224735117312.0
3799.0813248363 0.3079597952 163138611707904.0
3799.0873232781 0.3052219227 162903495802880.0
3799.0933217199 0.3007670147 162760671363072.0
3799.0993201617 0.2939378632 161009012572160.0
3799.1053186036 0.2843937761 155935314018304.0
3799.1113170454 0.2724963006 147218744999936.0
3799.1173154872 0.2594154911 136486443810816.0
3799.1233139290 0.2468654833 126340346937344.0
3799.1293123708 0.2365918677 118798107541504.0
3799.1353108126 0.2298393879 114731914362880.0
3799.1413092544 0.2269811522 114167495262208.0
3799.1473076963 0.2273799827 116666688077824.0
3799.1533061381 0.2294963277 121391546368000.0
3799.1593045799 0.2312659593 126831894200320.0
3799.1653030217 0.2307349393 130298008305664.0
3799.1713014635 0.2267764877 128262873284608.0
3799.1772999053 0.2195337252 119801175343104.0
3799.1832983471 0.2102795751 109364186710016.0
3799.1892967889 0.2007372759 101960384512000.0
3799.1952952307 0.1922803981 98266242875392.0
3799.2012936725 0.1854604612 96108357353472.0
3799.2072921144 0.1799894081 94155330027520.0
3799.2132905562 0.1750050721 92928135397376.0
3799.2192889980 0.1694384342 92558910816256.0
3799.2252874398 0.1624382275 90989662306304.0
3799.2312858816 0.1538067272 85294560837632.0
3799.2372843234 0.1442616941 76019973226496.0
3799.2432827652 0.1353220417 67139729883136.0
3799.2492812070 0.1288275549 61287551729664.0
3799.2552796488 0.1263334373 59022375911424.0
3799.2612780906 0.1286340690 60343950770176.0
3799.2672765324 0.1355174567 65355305189376.0
3799.2732749742 0.1457525585 74097849532416.0
3799.2792734160 0.1573315542 85355957059584.0
3799.2852718578 0.1679789538 95391592742912.0
3799.2912702997 0.1757914565 100770653405184.0
3799.2972687415 0.1797119541 101419411570688.0
3799.3032671833 0.1795859145 99149252919296.0
3799.3092656251 0.1758268850 95722246504448.0
3799.3152640669 0.1690066946 92346804862976.0
3799.3212625087 0.1597230366 88635382693888.0
3799.3272609505 0.1488237041 81981924704256.0
3799.3332593923 0.1376984634 71294083137536.0
3799.3392578341 0.1282225233 60915504381952.0
3799.3452562759 0.1221992292 55214606385152.0
3799.3512547177 0.1205861928 55264178864128.0
3799.3572531595 0.1230121898 60582057213952.0
3799.3632516013 0.1279220047 68850460655616.0
3799.3692500431 0.1332749808 75356644048896.0
3799.3752484849 0.1373787692 77490663981056.0
3799.3812469267 0.1393985517 76836579049472.0
3799.3872453685 0.1393522768 75293855318016.0
3799.3932438103 0.1377506400 73577890054144.0
3799.3992422521 0.1351935255 71833973948416.0
3799.4052406939 0.1321340104 70079148457984.0
3799.4112391357 0.1288313307 68304660070400.0
3799.4172375775 0.1254054829 66487603691520.0
3799.4232360193 0.1219072278 64611491512320.0
3799.4292344611 0.1183632019 62681780322304.0
3799.4352329029 0.1147918312 60742778748928.0
3799.4412313447 0.1112005649 58842629013504.0
3799.4472297865 0.1075769909 56991695241216.0
3799.4532282283 0.1038815061 55142032343040.0
3799.4592266701 0.1000393095 53226141384704.0
3799.4652251119 0.0959196815 51197247488000.0
3799.4712235537 0.0912930796 49035377377280.0
3799.4772219955 0.0857856334 46731311972352.0
3799.4832204373 0.0789000288 44235340382208.0
3799.4892188791 0.0701879242 41213398876160.0
3799.4952173208 0.0595677004 36162974515200.0
3799.5012157626 0.0476030520 26561426227200.0
3799.5072142044 0.0354757289 15181415448576.0
3799.5132126462 0.0245688137 7531541823488.0
3799.5192110880 0.0159053269 3838471569408.0
3799.5252095298 0.0098185121 2208369999872.0
3799.5312079716 0.0060209274 1466243219456.0
3799.5372064134 0.0039288397 1125142495232.0
3799.5432048552 0.0029883328 985093963776.0
3799.5492032970 0.0028643970 967249821696.0
3799.5552017388 0.0035066445 1061734580224.0
3799.5612001806 0.0051544676 1321316515840.0
3799.5671986224 0.0082942372 1895457882112.0
3799.5731970642 0.0135158582 3143543029760.0
3799.5791955059 0.0212280680 5957478252544.0
3799.5851939477 0.0313178033 12092184723456.0
3799.5911923895 0.0429827123 22505236463616.0
3799.5971908313 0.0549341281 33024605421568.0
3799.6031892731 0.0659010932 39120776724480.0
3799.6091877149 0.0751005984 42585863225344.0
3799.6151861567 0.0823720606 45348986814464.0
3799.6211845985 0.0879750858 47829041020928.0
3799.6271830403 0.0922923133 49975077634048.0
3799.6331814821 0.0956559894 51659480760320.0
3799.6391799238 0.0983367931 52810607493120.0
3799.6451783656 0.1006051355 53513476374528.0
3799.6511768074 0.1027693750 54039203020800.0
3799.6571752492 0.1051533667 54755124576256.0
3799.6631736910 0.1080291386 55982923186176.0
3799.6691721328 0.1115447166 57893705482240.0
3799.6751705746 0.1156856478 60459835195392.0
3799.6811690163 0.1202908092 63451003092992.0
3799.6871674581 0.1251174072 66506159292416.0
3799.6931658999 0.1299269619 69305362284544.0
3799.6991643417 0.1345549102 71734753492992.0
3799.7051627835 0.1389373258 73888385990656.0
3799.7111612253 0.1430925361 75922505990144.0
3799.7171596671 0.1470762851 77936988258304.0
3799.7231581088 0.1509328340 79962166001664.0
3799.7291565506 0.1546522274 81994289512448.0
3799.7351549924 0.1581306250 84027369324544.0
3799.7411534342 0.1611323845 86040190648320.0
3799.7471518760 0.1632741520 87952415784960.0
3799.7531503178 0.1640768834 89496162926592.0
3799.7591487595 0.1631277870 90017640742912.0
3799.7651472013 0.1603346236 88487441203200.0
3799.7711456431 0.1561623418 84358685786112.0
3799.7771440849 0.1516943499 78733503365120.0
3799.7831425267 0.1484237551 73896900427776.0
3799.7891409684 0.1478263331 71699739443200.0
3799.7951394102 0.1508903683 73004503531520.0
3799.8011378520 0.1577994522 77964435783680.0
3799.8071362938 0.1678932059 86028530483200.0
3799.8131347356 0.1799192953 95598967521280.0
3799.8191331773 0.1924719941 104377192808448.0
3799.8251316191 0.2044229583 111016474050560.0
3799.8311300609 0.2151472524 115921209262080.0
3799.8371285027 0.2244552849 120115496484864.0
3799.8431269445 0.2322895505 124148168785920.0
3799.8491253862 0.2383347928 128070941933568.0
3799.8551238280 0.2417098229 131755646386176.0
3799.8611222698 0.2409227017 134867031425024.0
3799.8671207116 0.2342665623 136135028244480.0
3799.8731191533 0.2206700330 131905324318720.0
3799.8791175951 0.2006453318 116869558173696.0
3799.8851160369 0.1766926230 92566292791296.0
3799.8911144787 0.1527474509 70639746547712.0
3799.8971129204 0.1329540284 57302572859392.0
3799.9031113622 0.1205469951 50789972180992.0
3799.9091098040 0.1173796449 49180651290624.0
