# wavelength normalized_flux flux
3798.9253653490 0.3252883731 926974738432000.0
3798.9313637908 0.4161272818 934745810665472.0
3798.9373622327 0.4834778082 940947072352256.0
3798.9433606745 0.5244038600 943944556871680.0
3798.9493591163 0.5449280145 946013992910848.0
3798.9553575581 0.5535639530 947426164736000.0
3798.9613559999 0.5567463738 948142216314880.0
3798.9673544418 0.5579016132 948365487505408.0
3798.9733528836 0.5584351768 948434945179648.0
3798.9793513254 0.5588031609 948773173854208.0
3798.9853497672 0.5590675593 949618409996288.0
3798.9913482090 0.5590788929 950794224402432.0
3798.9973466509 0.5585380334 953063376420864.0
3799.0033450927 0.5570826171 952697633112064.0
3799.0093435345 0.5544389907 949653306605568.0
3799.0153419763 0.5506072380 942274955444224.0
3799.0213404181 0.5459987711 929951284985856.0
3799.0273388600 0.5414337695 914869037563904.0
3799.0333373018 0.5379498789 901844146585600.0
3799.0393357436 0.5364706091 895660400312320.0
3799.0453341854 0.5374762246 899345549361152.0
3799.0513326272 0.5408360477 910049480278016.0
3799.0573310690 0.5458775028 925198031257600.0
3799.0633295109 0.5516422472 940591730917376.0
3799.0693279527 0.5571960103 953023178211328.0
3799.0753263945 0.5618568331 961353200173056.0
3799.0813248363 0.5652714304 966163697762304.0
3799.0873232781 0.5673563133 968725243101184.0
3799.0933217199 0.5681808202 969689127714816.0
3799.0993201617 0.5678750953 969048238063616.0
3799.1053186036 0.5666041549 966476156633088.0
3799.1113170454 0.5645937438 961808869359616.0
3799.1173154872 0.5621602672 955470974025728.0
3799.1233139290 0.5597003414 948548828921856.0
3799.1293123708 0.5576243574 943396411670528.0
3799.1353108126 0.5562489460 939672003936256.0
3799.1413092544 0.5556803541 939115134582784.0
3799.1473076963 0.5557277209 941673592913920.0
3799.1533061381 0.5558878981 946207870418944.0
3799.1593045799 0.5554339401 950509817036800.0
3799.1653030217 0.5536058525 951579263893504.0
3799.1713014635 0.5498503757 946559856410624.0
3799.1772999053 0.5440147634 934315374411776.0
3799.1832983471 0.5364000111 916396301090816.0
3799.1892967889 0.5276300272 896604420702208.0
3799.1952952307 0.5183690037 877123925442560.0
3799.2012936725 0.5089855567 860771709878272.0
3799.2072921144 0.4993047169 848597490860032.0
3799.2132905562 0.4885978291 839101653712896.0
3799.2192889980 0.4759019499 826586655883264.0
3799.2252874398 0.4606084007 803093184774144.0
3799.2312858816 0.4430728938 764494582120448.0
3799.2372843234 0.4249187582 716140296798208.0
3799.2432827652 0.4088272618 669273680773120.0
3799.2492812070 0.3978657452 635377933090816.0
3799.2552796488 0.3946118120 621941195014144.0
3799.2612780906 0.4003746961 632651165728768.0
3799.2672765324 0.4147381456 667977405956096.0
3799.2732749742 0.4355559863 723690178215936.0
3799.2792734160 0.4594397282 788713634267136.0
3799.2852718578 0.4826321065 847508179779584.0
3799.2912702997 0.5019744691 888147361660928.0
3799.2972687415 0.5155853141 908122046595072.0
3799.3032671833 0.5229965539 912368292855808.0
3799.3092656251 0.5247933286 907718588104704.0
3799.3152640669 0.5220644685 898911958990848.0
3799.3212625087 0.5160085738 886910209753088.0
3799.3272609505 0.5078431219 869713093591040.0
3799.3332593923 0.4988905261 846433162887168.0
3799.3392578341 0.4905746556 821601339703296.0
3799.3452562759 0.4841615217 803442821955584.0
3799.3512547177 0.4803357384 798275909189632.0
3799.3572531595 0.4788995293 805187585310720.0
3799.3632516013 0.4788385041 816757824552960.0
3799.3692500431 0.4787490651 824369513234432.0
3799.3752484849 0.4773770309 823802174898176.0
3799.3812469267 0.4739714485 815985669963776.0
3799.3872453685 0.4683214941 803731121635328.0
3799.3932438103 0.4605598316 789005692043264.0
3799.3992422521 0.4509209874 772378531463168.0
3799.4052406939 0.4396021141 753515169316864.0
3799.4112391357 0.4267616936 731731632062464.0
3799.4172375775 0.4125992830 706501651988480.0
3799.4232360193 0.3974266068 678148760928256.0
3799.4292344611 0.3816625694 648170358964224.0
3799.4352329029 0.3657394133 618745470910464.0
3799.4412313447 0.3499639533 591541013839872.0
3799.4472297865 0.3344032503 566722679537664.0
3799.4532282283 0.3188407329 542996139343872.0
3799.4592266701 0.3027973433 518590256119808.0
3799.4652251119 0.2855858062 492368272818176.0
3799.4712235537 0.2664007984 463992698961920.0
3799.4772219955 0.2445051999 432461800538112.0
3799.4832204373 0.2195517364 393321763569664.0
3799.4892188791 0.1919367366 339362311045120.0
3799.4952173208 0.1629425118 273793343815680.0
3799.5012157626 0.1344824707 211736300879872.0
3799.5072142044 0.1085293189 161161987227648.0
3799.5132126462 0.0865401475 123330371780608.0
3799.5192110880 0.0691697688 96744071233536.0
3799.5252095298 0.0563367833 79136408207360.0
3799.5312079716 0.0475041371 68099273392128.0
3799.5372064134 0.0419926465 61646814838784.0
3799.5432048552 0.0392188569 58515213254656.0
3799.5492032970 0.0388342771 58086660243456.0
3799.5552017388 0.0407868317 60277152284672.0
3799.5612001806 0.0453276304 65518522335232.0
3799.5671986224 0.0529665197 74844905406464.0
3799.5731970642 0.0643580264 90011257012224.0
3799.5791955059 0.0800943612 113347953426432.0
3799.5851939477 0.1004135769 147191733682176.0
3799.5911923895 0.1249052132 193321947365376.0
3799.5971908313 0.1523750073 251357558734848.0
3799.6031892731 0.1810235533 315764049444864.0
3799.6091877149 0.2089353237 373115821490176.0
3799.6151861567 0.2346470970 415992983322624.0
3799.6211845985 0.2574807257 449873363075072.0
3799.6271830403 0.2774965965 480023966384128.0
3799.6331814821 0.2951976352 507853676740608.0
3799.6391799238 0.3112322240 533240959991808.0
3799.6451783656 0.3262398658 556344528601088.0
3799.6511768074 0.3408126877 578206482563072.0
3799.6571752492 0.3554730485 600522394435584.0
3799.6631736910 0.3706101235 624948208992256.0
3799.6691721328 0.3863940714 652348892381184.0
3799.6751705746 0.4027245164 682413998997504.0
3799.6811690163 0.4192561318 713706392518656.0
3799.6871674581 0.4355014133 744273406328832.0
3799.6931658999 0.4509707360 772441479577600.0
3799.6991643417 0.4652934007 797334103392256.0
3799.7051627835 0.4782729129 818888866529280.0
3799.7111612253 0.4898515605 837605058936832.0
3799.7171596671 0.4999778908 854215442300928.0
3799.7231581088 0.5083854939 869532772073472.0
3799.7291565506 0.5143225999 884042044014592.0
3799.7351549924 0.5163400873 897145385254912.0
3799.7411534342 0.5123296875 905680491905024.0
3799.7471518760 0.5000125619 901897565241344.0
3799.7531503178 0.4778983335 872858016284672.0
3799.7591487595 0.4463813915 806525199187968.0
3799.7651472013 0.4083644152 706497021476864.0
3799.7711456431 0.3689253304 598171503820800.0
3799.7771440849 0.3340996033 510334859214848.0
3799.7831425267 0.3094039722 455720491286528.0
3799.7891409684 0.2987780621 433771027365888.0
3799.7951394102 0.3041511216 442116551475200.0
3799.8011378520 0.3253620408 482316908494848.0
3799.8071362938 0.3601447549 558269915463680.0
3799.8131347356 0.4042654451 667057678974976.0
3799.8191331773 0.4521515135 788670751703040.0
3799.8251316191 0.4981163896 893607741489152.0
3799.8311300609 0.5377537260 965673601728512.0
3799.8371285027 0.5688044641 1008679444807680.0
3799.8431269445 0.5910917873 1033849026904064.0
