# wavelength normalized_flux flux
3798.9253653490 0.3159319640 993942472491008.0
3798.9313637908 0.4039604773 1000558064304128.0
3798.9373622327 0.4691157696 1004735725305856.0
3798.9433606745 0.5086214862 1007640398266368.0
3798.9493591163 0.5283943283 1009799223312384.0
3798.9553575581 0.5367315663 1011359101747200.0
3798.9613559999 0.5398744145 1012500556414976.0
3798.9673544418 0.5411267879 1013054472978432.0
3798.9733528836 0.5418316516 1013471084806144.0
3798.9793513254 0.5424152544 1014137610043392.0
3798.9853497672 0.5429246564 1015270944538624.0
3798.9913482090 0.5432106220 1018780335472640.0
3798.9973466509 0.5430001730 1019927293067264.0
3799.0033450927 0.5419834560 1019937963376640.0
3799.0093435345 0.5399420522 1017539157032960.0
3799.0153419763 0.5368964545 1011115429462016.0
3799.0213404181 0.5332156956 999926301458432.0
3799.0273388600 0.5296115956 985983428329472.0
3799.0333373018 0.5269712499 974013622910976.0
3799.0393357436 0.5260709347 970293778579456.0
3799.0453341854 0.5272993162 973703043088384.0
3799.0513326272 0.5305238400 984603737194496.0
3799.0573310690 0.5351566304 999581563224064.0
3799.0633295109 0.5403748050 1014626028355584.0
3799.0693279527 0.5453852722 1026737769021440.0
3799.0753263945 0.5496210990 1034889415622656.0
3799.0813248363 0.5528080264 1039767223402496.0
3799.0873232781 0.5549132314 1042538685267968.0
3799.0933217199 0.5560404101 1043965688152064.0
3799.0993201617 0.5563393442 1044170907058176.0
3799.1053186036 0.5559643772 1042933084061696.0
3799.1113170454 0.5550777426 1040177057234944.0
3799.1173154872 0.5538732464 1037802611408896.0
3799.1233139290 0.5525911215 1033160758394880.0
3799.1293123708 0.5514979848 1029098725965824.0
3799.1353108126 0.5508210027 1026710657040384.0
3799.1413092544 0.5506538580 1026693946933248.0
3799.1473076963 0.5508765157 1029053964353536.0
3799.1533061381 0.5511327567 1032938359619584.0
3799.1593045799 0.5508896649 1036602436485120.0
3799.1653030217 0.5495733357 1037591486922752.0
3799.1713014635 0.5467441165 1033455634743296.0
3799.1772999053 0.5422501962 1024449155432448.0
3799.1832983471 0.5362905126 1008901709365248.0
3799.1892967889 0.5293374723 991008942718976.0
3799.1952952307 0.5219199037 973625062588416.0
3799.2012936725 0.5143340866 958940502294528.0
3799.2072921144 0.5064102834 948157047373824.0
3799.2132905562 0.4974839101 939909904859136.0
3799.2192889980 0.4866691209 929436023128064.0
3799.2252874398 0.4733899010 907073537703936.0
3799.2312858816 0.4579452634 869560622252032.0
3799.2372843234 0.4418027890 821845615968256.0
3799.2432827652 0.4274209786 775060939866112.0
3799.2492812070 0.4176342556 740799515983872.0
3799.2552796488 0.4148304799 726978177007616.0
3799.2612780906 0.4202070014 738290047123456.0
3799.2672765324 0.4333385323 775054228979712.0
3799.2732749742 0.4522005878 831875773890560.0
3799.2792734160 0.4736749767 896484832706560.0
3799.2852718578 0.4943959656 952800242565120.0
3799.2912702997 0.5116281682 991244964593664.0
3799.2972687415 0.5238278088 1010049673592832.0
3799.3032671833 0.5306992069 1015152765829120.0
3799.3092656251 0.5328305930 1011534591426560.0
3799.3152640669 0.5311951346 1004486214549504.0
3799.3212625087 0.5268093375 995000577949696.0
3799.3272609505 0.5206660233 981049651757056.0
3799.3332593923 0.5138298916 961258979328000.0
3799.3392578341 0.5074613768 939261431906304.0
3799.3452562759 0.5026137797 923062291660800.0
3799.3512547177 0.4998726146 918945297072128.0
3799.3572531595 0.4990866402 926207348572160.0
3799.3632516013 0.4994125098 938036024049664.0
3799.3692500431 0.4996759658 945503227346944.0
3799.3752484849 0.4988307217 945275325644800.0
3799.3812469267 0.4962538647 938455655776256.0
3799.3872453685 0.4917646878 927732733050880.0
3799.3932438103 0.4854459931 914825685237760.0
3799.3992422521 0.4774363880 900084820606976.0
3799.4052406939 0.4678214012 882978100084736.0
3799.4112391357 0.4566516057 862576938319872.0
3799.4172375775 0.4440345071 838189845577728.0
3799.4232360193 0.4302150828 809656498782208.0
3799.4292344611 0.4155753030 778601200877568.0
3799.4352329029 0.4005330165 747579390296064.0
3799.4412313447 0.3853819636 718722645884928.0
3799.4472297865 0.3701510384 692415367217152.0
3799.4532282283 0.3545448391 667031170973696.0
3799.4592266701 0.3379727837 640078976122880.0
