# wavelength normalized_flux flux
3798.9253653490 0.0254027060 38471315456.0
3798.9313637908 0.0328418066 40683659264.0
3798.9373622327 0.0385998064 42056040448.0
3798.9433606745 0.0423666414 42869387264.0
3798.9493591163 0.0445361028 43350761472.0
3798.9553575581 0.0457370591 43690225664.0
3798.9613559999 0.0464700048 44111609856.0
3798.9673544418 0.0470055396 44670410752.0
3798.9733528836 0.0474431921 45244841984.0
3798.9793513254 0.0478001161 45661564928.0
3798.9853497672 0.0480720169 45863694336.0
3798.9913482090 0.0482596831 45906984960.0
3798.9973466509 0.0483715748 45986816000.0
3799.0033450927 0.0484169639 46093017088.0
3799.0093435345 0.0484012877 46098350080.0
3799.0153419763 0.0483270052 45978988544.0
3799.0213404181 0.0481962171 45848109056.0
3799.0273388600 0.0480105760 45673885696.0
3799.0333373018 0.0477661704 45440176128.0
3799.0393357436 0.0474401949 45181702144.0
3799.0453341854 0.0469626684 44862373888.0
3799.0513326272 0.0461695790 44557742080.0
3799.0573310690 0.0447595381 44162973696.0
3799.0633295109 0.0423282080 43470630912.0
3799.0693279527 0.0385810716 42262040576.0
3799.0753263945 0.0337155100 39313526784.0
3799.0813248363 0.0287053777 27307876352.0
3799.0873232781 0.0250843838 7940215808.0
3799.0933217199 0.0241483472 5248019456.0
3799.0993201617 0.0261142512 18745581568.0
3799.1053186036 0.0299688442 35269492736.0
3799.1113170454 0.0341493899 38978408448.0
3799.1173154872 0.0374443805 39524466688.0
3799.1233139290 0.0394232869 39370817536.0
3799.1293123708 0.0402704848 39106940928.0
3799.1353108126 0.0403837111 38788272128.0
3799.1413092544 0.0400895549 38338318336.0
3799.1473076963 0.0395579837 37795368960.0
3799.1533061381 0.0388252991 37204180992.0
3799.1593045799 0.0378434221 36552118272.0
3799.1653030217 0.0365461670 35853410304.0
3799.1713014635 0.0349468474 34932858880.0
3799.1772999053 0.0332284841 32593731584.0
3799.1832983471 0.0317286141 27042291712.0
3799.1892967889 0.0307697755 24129648640.0
3799.1952952307 0.0304446007 27788193792.0
3799.2012936725 0.0305492034 30686773248.0
3799.2072921144 0.0307296226 30685132800.0
3799.2132905562 0.0306993910 30026571776.0
3799.2192889980 0.0303477490 29283045376.0
3799.2252874398 0.0297031941 28529205248.0
3799.2312858816 0.0288466437 27731884032.0
3799.2372843234 0.0278619213 26747633664.0
3799.2432827652 0.0268321148 25494138880.0
3799.2492812070 0.0258425250 24029124608.0
3799.2552796488 0.0249625201 22922369024.0
3799.2612780906 0.0242157473 22570835968.0
3799.2672765324 0.0235678636 22479462400.0
3799.2732749742 0.0229458661 22124347392.0
3799.2792734160 0.0222727305 21470359552.0
3799.2852718578 0.0214896683 20673490944.0
3799.2912702997 0.0205558318 19852083200.0
3799.2972687415 0.0194375049 19007141888.0
3799.3032671833 0.0180994614 17980827648.0
3799.3092656251 0.0164973471 16259953664.0
3799.3152640669 0.0145746114 13994393600.0
3799.3212625087 0.0122936941 13132480512.0
3799.3272609505 0.0097228594 12100142080.0
3799.3332593923 0.0071252163 5793180672.0
3799.3392578341 0.0049411669 395082048.0
3799.3452562759 0.0036240013 21783976.0
3799.3512547177 0.0034220550 27977768.0
3799.3572531595 0.0042479460 592401600.0
3799.3632516013 0.0057093411 6189995008.0
3799.3692500431 0.0072816759 9786886144.0
3799.3752484849 0.0085285163 10132553728.0
3799.3812469267 0.0092446864 9927465984.0
3799.3872453685 0.0094533947 9540417536.0
3799.3932438103 0.0092995275 9080214528.0
3799.3992422521 0.0089380686 8574394880.0
3799.4052406939 0.0084785801 8074647552.0
3799.4112391357 0.0079815031 7577056256.0
3799.4172375775 0.0074751116 7081968128.0
3799.4232360193 0.0069715209 6600439296.0
3799.4292344611 0.0064760070 6126923264.0
3799.4352329029 0.0059912624 5661772288.0
3799.4412313447 0.0055190039 5207563264.0
3799.4472297865 0.0050604108 4770846720.0
3799.4532282283 0.0046161931 4352388096.0
3799.4592266701 0.0041866935 3944142080.0
3799.4652251119 0.0037720776 3547620608.0
3799.4712235537 0.0033724740 3168256512.0
3799.4772219955 0.0029879694 2803601920.0
3799.4832204373 0.0026184683 2452368128.0
