# wavelength normalized_flux flux
3798.9253653490 0.0833393492 12775122272256.0
3798.9313637908 0.1067038655 13005241712640.0
3798.9373622327 0.1240588224 13094151520256.0
3798.9433606745 0.1346133857 13147204222976.0
3798.9493591163 0.1398923129 13172616462336.0
3798.9553575581 0.1420933110 13171936985088.0
3798.9613559999 0.1429068656 13156868947968.0
3798.9673544418 0.1432525611 13150745264128.0
3798.9733528836 0.1435066000 13173326348288.0
3798.9793513254 0.1437678920 13223076036608.0
3798.9853497672 0.1440171496 13277294755840.0
3798.9913482090 0.1441959244 13310556635136.0
3798.9973466509 0.1442450795 13313274544128.0
3799.0033450927 0.1441191326 13295847211008.0
3799.0093435345 0.1437909198 13279032246272.0
3799.0153419763 0.1432646331 13261291388928.0
3799.0213404181 0.1425980767 13179911405568.0
3799.0273388600 0.1419064500 12997744394240.0
3799.0333373018 0.1413209951 12866068414464.0
3799.0393357436 0.1409197835 12897733312512.0
3799.0453341854 0.1406855845 12956784918528.0
3799.0513326272 0.1405251545 12961752023040.0
3799.0573310690 0.1403279819 12949883191296.0
3799.0633295109 0.1400172668 12927560056832.0
3799.0693279527 0.1395695775 12880520937472.0
3799.0753263945 0.1390098232 12812378177536.0
3799.0813248363 0.1383929155 12728454348800.0
3799.0873232781 0.1377757131 12638645911552.0
3799.0933217199 0.1371856339 12590535147520.0
3799.0993201617 0.1366028007 12587688263680.0
3799.1053186036 0.1359704601 12562678677504.0
3799.1113170454 0.1352283107 12493341589504.0
3799.1173154872 0.1343453133 12399182610432.0
3799.1233139290 0.1333315669 12291144679424.0
3799.1293123708 0.1322258653 12172861112320.0
3799.1353108126 0.1310659582 12051380436992.0
3799.1413092544 0.1298468081 11939271933952.0
3799.1473076963 0.1284725518 11846554746880.0
3799.1533061381 0.1267251141 11769219121152.0
3799.1593045799 0.1242998090 11685788123136.0
3799.1653030217 0.1209561743 11543507894272.0
3799.1713014635 0.1167527714 11169723056128.0
3799.1772999053 0.1122028062 10305522368512.0
3799.1832983471 0.1081497700 9263592243200.0
3799.1892967889 0.1053485851 8850957664256.0
3799.1952952307 0.1040257193 9238560636928.0
3799.2012936725 0.1037551649 9748996947968.0
3799.2072921144 0.1037077665 9815367614464.0
3799.2132905562 0.1030179602 9715910180864.0
3799.2192889980 0.1010184390 9703306297344.0
3799.2252874398 0.0973443269 9579270242304.0
3799.2312858816 0.0920385981 9007505866752.0
3799.2372843234 0.0856661825 8019833782272.0
3799.2432827652 0.0792930509 6908472721408.0
3799.2492812070 0.0742278941 6031775629312.0
3799.2552796488 0.0715990416 5624090329088.0
3799.2612780906 0.0719555034 5721098289152.0
3799.2672765324 0.0750630534 6302699356160.0
3799.2732749742 0.0799756835 7279335178240.0
3799.2792734160 0.0853588634 8308259815424.0
3799.2852718578 0.0899349583 8936862253056.0
3799.2912702997 0.0928497706 9116482273280.0
3799.2972687415 0.0937919277 9057611022336.0
3799.3032671833 0.0928352996 8848582639616.0
3799.3092656251 0.0901312908 8491779489792.0
3799.3152640669 0.0856757463 8155782184960.0
3799.3212625087 0.0793697720 8010492542976.0
3799.3272609505 0.0714171888 7541387427840.0
3799.3332593923 0.0627778902 5767877885952.0
3799.3392578341 0.0552062428 3894276784128.0
3799.3452562759 0.0506451404 3035143602176.0
3799.3512547177 0.0502807125 3085845921792.0
3799.3572531595 0.0538880793 4045127024640.0
3799.3632516013 0.0599201995 5836104531968.0
3799.3692500431 0.0662811669 7134551998464.0
3799.3752484849 0.0712767539 7353378799616.0
3799.3812469267 0.0741691202 7249720246272.0
3799.3872453685 0.0751156145 7099994603520.0
3799.3932438103 0.0747224038 6940922478592.0
3799.3992422521 0.0736052186 6784263127040.0
3799.4052406939 0.0721761015 6638835073024.0
3799.4112391357 0.0706341503 6504033288192.0
3799.4172375775 0.0690414598 6369572290560.0
3799.4232360193 0.0673985688 6225162928128.0
3799.4292344611 0.0656914988 6067689881600.0
3799.4352329029 0.0639122486 5899626741760.0
3799.4412313447 0.0620616609 5725035167744.0
3799.4472297865 0.0601434448 5547199823872.0
3799.4532282283 0.0581564881 5367224336384.0
3799.4592266701 0.0560895971 5183451430912.0
3799.4652251119 0.0539185935 4992027066368.0
3799.4712235537 0.0516011557 4788700315648.0
3799.4772219955 0.0490622909 4570357956608.0
3799.4832204373 0.0461688870 4334883962880.0
3799.4892188791 0.0427123676 4080190095360.0
3799.4952173208 0.0384453600 3801584238592.0
3799.5012157626 0.0332114920 3466852302848.0
3799.5072142044 0.0271290408 2874006306816.0
3799.5132126462 0.0206869077 1745882972160.0
3799.5192110880 0.0146206169 805906743296.0
3799.5252095298 0.0096084340 386156691456.0
3799.5312079716 0.0060010993 218636255232.0
3799.5372064134 0.0037723382 148286373888.0
3799.5432048552 0.0026845323 120134598656.0
3799.5492032970 0.0025196271 116143988736.0
3799.5552017388 0.0032368020 133946228736.0
3799.5612001806 0.0049991809 184453562368.0
3799.5671986224 0.0080630391 303874179072.0
3799.5731970642 0.0125623974 598431432704.0
3799.5791955059 0.0182978269 1318121373696.0
3799.5851939477 0.0246924269 2495943540736.0
3799.5911923895 0.0309921675 3296205209600.0
3799.5971908313 0.0365870100 3686713524224.0
3799.6031892731 0.0412202123 3979465457664.0
3799.6091877149 0.0449663711 4242790416384.0
3799.6151861567 0.0480601695 4485887819776.0
3799.6211845985 0.0507341411 4712159510528.0
3799.6271830403 0.0531475862 4924458926080.0
3799.6331814821 0.0553896493 5125027397632.0
3799.6391799238 0.0575072328 5315516956672.0
3799.6451783656 0.0595274772 5497430736896.0
3799.6511768074 0.0614684823 5672603746304.0
3799.6571752492 0.0633420159 5843032997888.0
3799.6631736910 0.0651529467 6010201702400.0
3799.6691721328 0.0668993029 6174542397440.0
3799.6751705746 0.0685760585 6334567153664.0
3799.6811690163 0.0701835355 6485378072576.0
3799.6871674581 0.0717368709 6620103311360.0
3799.6931658999 0.0732690118 6739410288640.0
3799.6991643417 0.0748212823 6860663947264.0
3799.7051627835 0.0764243637 7006053728256.0
3799.7111612253 0.0780819834 7177794224128.0
3799.7171596671 0.0797697072 7355864449024.0
3799.7231581088 0.0814499068 7521007828992.0
3799.7291565506 0.0830908834 7669343584256.0
3799.7351549924 0.0846746387 7807189385216.0
3799.7411534342 0.0861856955 7942812205056.0
3799.7471518760 0.0875861532 8082116050944.0
3799.7531503178 0.0887938788 8225891024896.0
3799.7591487595 0.0896876997 8370517442560.0
3799.7651472013 0.0901582506 8474341146624.0
3799.7711456431 0.0901966825 8478203576320.0
3799.7771440849 0.0899729551 8335325659136.0
3799.7831425267 0.0898350995 8108509233152.0
3799.7891409684 0.0901963518 7978899996672.0
3799.7951394102 0.0913574673 8084684013568.0
3799.8011378520 0.0933705084 8408309170176.0
3799.8071362938 0.0960280432 8817929617408.0
3799.8131347356 0.0989733238 9195621449728.0
3799.8191331773 0.1018508921 9502243946496.0
3799.8251316191 0.1044113114 9740251824128.0
3799.8311300609 0.1065328367 9919804735488.0
3799.8371285027 0.1081691881 10052709646336.0
3799.8431269445 0.1092433317 10152784691200.0
3799.8491253862 0.1095030999 10233376145408.0
3799.8551238280 0.1083832641 10308364009472.0
3799.8611222698 0.1049919231 10363935391744.0
3799.8671207116 0.0983733121 10301077454848.0
3799.8731191533 0.0880586504 9687885938688.0
3799.8791175951 0.0746161367 7608459591680.0
3799.8851160369 0.0597487452 4847029452800.0
3799.8911144787 0.0457603486 2993511989248.0
3799.8971129204 0.0347394577 1970436308992.0
3799.9031113622 0.0280375863 1498774241280.0
3799.9091098040 0.0262937835 1387127504896.0
3799.9151082458 0.0297449247 1580500647936.0
3799.9211066875 0.0383697493 2172120596480.0
3799.9271051293 0.0516673371 3384002215936.0
3799.9331035711 0.0683089207 5548085346304.0
3799.9391020129 0.0861358574 8710428557312.0
3799.9451004546 0.1027452644 11020386959360.0
3799.9510988964 0.1163615380 11911595819008.0
3799.9570973382 0.1263821537 12310025338880.0
3799.9630957800 0.1332609082 12595634372608.0
3799.9690942217 0.1379419132 12848598089728.0
3799.9750926635 0.1413089307 13090914566144.0
3799.9810911053 0.1439287887 13327798370304.0
3799.9870895470 0.1460676284 13546611015680.0
3799.9930879888 0.1478261326 13720274075648.0
3799.9990864306 0.1492706143 13828426301440.0
3800.0050848723 0.1505068420 13881498927104.0
3800.0110833141 0.1516899327 13923630710784.0
3800.0170817559 0.1529892648 14002058952704.0
3800.0230801977 0.1545401194 14136379441152.0
3800.0290786394 0.1564102499 14320569155584.0
3800.0350770812 0.1585920244 14542845247488.0
3800.0410755230 0.1610130292 14794477273088.0
3800.0470739647 0.1635525058 15065290899456.0
3800.0530724065 0.1660572371 15339631935488.0
3800.0590708483 0.1683584143 15598199242752.0
3800.0650692900 0.1702909697 15818863673344.0
3800.0710677318 0.1717061894 15975183286272.0
3800.0770661736 0.1724565468 16047385083904.0
3800.0830646153 0.1723445803 16046204387328.0
3800.0890630571 0.1710902361 16015952969728.0
3800.0950614989 0.1684481016 15991125835776.0
3800.1010599406 0.1645633989 15878746800128.0
3800.1070583824 0.1603902632 15121637179392.0
3800.1130568242 0.1577011968 13262860058624.0
3800.1190552659 0.1583518636 12166033833984.0
3800.1250537077 0.1631499301 13487163047936.0
3800.1310521495 0.1712409423 16058067976192.0
3800.1370505912 0.1805919069 17615579774976.0
3800.1430490330 0.1891707166 18225244930048.0
3800.1490474747 0.1958715368 18513276174336.0
3800.1550459165 0.2006444561 18690642804736.0
3800.1610443583 0.2040414510 18849325907968.0
3800.1670428000 0.2066977732 19033195806720.0
3800.1730412418 0.2090558990 19244901203968.0
3800.1790396836 0.2113293447 19466842800128.0
3800.1850381253 0.2135753562 19685720457216.0
3800.1910365671 0.2157731963 19898277298176.0
3800.1970350088 0.2178689572 20103166951424.0
3800.2030334506 0.2197884886 20297203843072.0
3800.2090318924 0.2214350615 20476621488128.0
3800.2150303341 0.2226904755 20633106776064.0
3800.2210287759 0.2234345018 20745902096384.0
3800.2270272176 0.2235887944 20782551924736.0
3800.2330256594 0.2231787449 20716416139264.0
3800.2390241012 0.2223934536 20555300339712.0
3800.2450225429 0.2216110348 20347606794240.0
3800.2510209847 0.2213459219 20132231380992.0
3800.2570194264 0.2220872697 19969945370624.0
3800.2630178682 0.2240641485 20106943922176.0
3800.2690163099 0.2270724712 20732056698880.0
3800.2750147517 0.2305223584 21520011231232.0
3800.2810131935 0.2337281627 21979348336640.0
3800.2870116352 0.2362573882 22049839906816.0
3800.2930100770 0.2380886294 21966226456576.0
3800.2990085187 0.2394831039 21942203580416.0
3800.3050069605 0.2406976876 22067277725696.0
3800.3110054022 0.2417571472 22311528824832.0
3800.3170038440 0.2424125620 22569428189184.0
