# wavelength normalized_flux flux
3798.9253653490 0.2749260436 1225335513284608.0
3798.9313637908 0.3514482356 1230314185687040.0
3798.9373622327 0.4080751527 1234278708936704.0
3798.9433606745 0.4424402651 1238717826072576.0
3798.9493591163 0.4597255383 1241512104951808.0
3798.9553575581 0.4671558492 1243935137595392.0
3798.9613559999 0.4701402869 1246042758578176.0
3798.9673544418 0.4715119441 1248050790006784.0
3798.9733528836 0.4723886440 1249902323564544.0
3798.9793513254 0.4731051332 1251812778704896.0
3798.9853497672 0.4737147127 1253807522578432.0
3798.9913482090 0.4741737819 1255726567653376.0
3798.9973466509 0.4744001264 1257259065671680.0
3799.0033450927 0.4743061284 1257854589730816.0
3799.0093435345 0.4738397732 1256814536556544.0
3799.0153419763 0.4730335677 1254646249160704.0
3799.0213404181 0.4720421738 1249334179921920.0
3799.0273388600 0.4711401833 1243277470728192.0
3799.0333373018 0.4706627639 1238703867428864.0
3799.0393357436 0.4709035802 1237729715159040.0
3799.0453341854 0.4720140889 1241324602785792.0
3799.0513326272 0.4739516577 1248958638718976.0
3799.0573310690 0.4764986992 1258990340145152.0
3799.0633295109 0.4793397583 1269426573803520.0
3799.0693279527 0.4821591449 1278665316892672.0
3799.0753263945 0.4847184220 1285920456179712.0
3799.0813248363 0.4868889838 1291198702551040.0
3799.0873232781 0.4886401424 1294905796198400.0
3799.0933217199 0.4900036269 1298663355711488.0
3799.0993201617 0.4910394937 1300727490150400.0
3799.1053186036 0.4918163804 1302289784504320.0
3799.1113170454 0.4924041433 1303434393288704.0
3799.1173154872 0.4928712848 1304254329389056.0
3799.1233139290 0.4932819273 1304907567071232.0
3799.1293123708 0.4936898791 1305614626062336.0
3799.1353108126 0.4941285758 1306607300378624.0
3799.1413092544 0.4945978200 1308028397682688.0
3799.1473076963 0.4950516589 1309902614036480.0
3799.1533061381 0.4953940808 1311950105477120.0
3799.1593045799 0.4954888484 1313560986648576.0
3799.1653030217 0.4951865934 1313896665186304.0
3799.1713014635 0.4943657971 1312984387289088.0
3799.1772999053 0.4929741280 1308705660338176.0
3799.1832983471 0.4910475405 1302122012344320.0
3799.1892967889 0.4886867812 1294131494125568.0
3799.1952952307 0.4859898145 1285911866245120.0
3799.2012936725 0.4829664191 1278517408956416.0
3799.2072921144 0.4794824085 1272083682164736.0
3799.2132905562 0.4752815863 1265098857381888.0
3799.2192889980 0.4701058192 1254613097381888.0
3799.2252874398 0.4638829986 1237637641797632.0
3799.2312858816 0.4569039766 1213454962655232.0
3799.2372843234 0.4498955170 1185268300251136.0
3799.2432827652 0.4439313924 1158030288748544.0
3799.2492812070 0.4401907172 1138580663566336.0
3799.2552796488 0.4396364938 1132233775644672.0
3799.2612780906 0.4427209111 1141875843006464.0
3799.2672765324 0.4492191161 1167060457488384.0
3799.2732749742 0.4582548168 1203580027535360.0
3799.2792734160 0.4685182591 1244163441950720.0
3799.2852718578 0.4786058231 1280894941790208.0
3799.2912702997 0.4873595553 1308326092603392.0
3799.2972687415 0.4940859386 1325091094790144.0
3799.3032671833 0.4985935474 1333101611450368.0
3799.3092656251 0.5010771284 1335434047127552.0
3799.3152640669 0.5019387943 1334565524209664.0
3799.3212625087 0.5016406816 1331633269506048.0
3799.3272609505 0.5006337604 1326798344290304.0
3799.3332593923 0.4993435880 1320371059949568.0
3799.3392578341 0.4981595932 1313813987065856.0
3799.3452562759 0.4973898868 1309492713095168.0
3799.3512547177 0.4971912383 1309600087277568.0
3799.3572531595 0.4975216178 1313226516070400.0
3799.3632516013 0.4981580110 1318663676231680.0
3799.3692500431 0.4987799479 1323258888585216.0
3799.3752484849 0.4990755294 1325326512685056.0
3799.3812469267 0.4988155867 1324638378393600.0
3799.3872453685 0.4978676502 1321797257527296.0
3799.3932438103 0.4961615935 1317374917607424.0
3799.3992422521 0.4936445614 1311419140145152.0
3799.4052406939 0.4902608661 1303430769410048.0
3799.4112391357 0.4859694807 1292630000402432.0
3799.4172375775 0.4807838210 1278388962590720.0
3799.4232360193 0.4748002268 1260754766397440.0
3799.4292344611 0.4681805295 1240771759964160.0
3799.4352329029 0.4610694018 1220193632124928.0
3799.4412313447 0.4534492826 1200679985086464.0
3799.4472297865 0.4449540730 1182404362371072.0
3799.4532282283 0.4346835989 1164109949173760.0
3799.4592266701 0.4211109132 1142854692896768.0
3799.4652251119 0.4022533451 1114009625427968.0
3799.4712235537 0.3762804612 1068912535928832.0
